Finnish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
tuhottu,1,0,0,1,0,1,0,1,0,0
tuhoaminen,1,0,0,1,0,1,0,1,0,0
kommentoida,0,0,0,0,0,0,0,0,0,0
huomautus,0,0,0,0,0,0,0,0,0,0
ilmoittaa,0,0,0,0,0,0,0,0,0,0
ilmoitus,0,1,0,0,0,0,0,0,0,0
ärsyttää,1,0,1,0,0,1,0,0,0,0
ärsyttävyys,1,0,1,0,0,1,0,0,0,0
ärsyttävä,1,0,0,0,0,1,0,0,0,0
annuiteetti,0,0,0,0,0,0,0,0,0,0
mitätöidä,0,0,0,0,0,1,0,0,0,0
rengasmainen,0,0,0,0,0,0,0,0,0,0
kumoaminen,0,0,0,0,0,1,0,1,0,0
rengas,0,0,0,0,0,0,0,0,0,0
voitelu,0,0,0,0,0,0,0,0,0,0
epänormaalia,0,0,0,0,0,0,0,0,0,0
poikkeavuus,0,0,0,1,0,1,0,0,1,0
anon,0,0,0,0,0,0,0,0,0,0
anonyymi,0,0,0,0,0,1,0,0,0,0
vastaus,0,0,0,0,0,0,0,0,0,0
vastuussa,0,0,0,0,0,0,0,0,0,1
vastaamalla,0,0,0,0,0,0,0,0,0,0
muurahainen,0,0,0,0,0,0,0,0,0,0
antagonismi,1,0,0,0,0,1,0,0,0,0
antagonisti,1,0,0,0,0,1,0,0,0,0
antagonistinen,1,0,1,0,0,1,0,0,0,0
ante,0,0,0,0,0,0,0,0,0,0
edeltäjä,0,0,0,0,0,0,0,0,0,0
antilooppi,0,0,0,0,0,0,0,0,0,0
antenni,0,0,0,0,0,0,0,0,0,0
etuosa,0,0,0,0,0,0,0,0,0,0
hymni,0,0,0,0,0,0,0,0,0,0
antologia,0,0,0,0,0,0,0,0,0,0
pernarutto,0,0,1,1,0,1,0,1,0,0
antropologia,0,0,0,0,0,0,0,0,0,0
antibiootti,0,0,0,0,0,0,0,0,0,0
antibiootteja,0,0,0,0,0,0,1,0,0,0
antikristus,1,0,1,1,0,1,0,0,0,0
ennakointi,0,1,0,0,0,0,0,0,0,0
ennakoiva,0,1,0,0,0,0,0,0,0,0
vastalääke,0,1,0,0,0,0,1,0,0,1
sienilääke,0,0,0,0,0,0,1,0,0,1
antimonia,0,0,0,0,0,0,0,0,0,0
antipatia,1,0,1,0,0,1,0,0,0,0
antikvaarinen,0,0,0,0,0,0,0,0,0,0
vanhentunut,0,0,0,0,0,1,0,0,0,0
antiikki-,0,0,0,0,0,0,1,0,0,0
antiikin,0,0,0,0,0,0,0,0,0,0
antiseptinen,0,0,0,0,0,0,1,0,0,1
epäsosiaalinen,1,0,1,1,0,1,0,1,0,0
antiteesi,1,0,0,0,0,1,0,0,0,0
antiteettinen,0,0,0,0,0,0,0,0,0,0
antiviraalinen,0,0,0,0,0,0,0,0,0,0
sarvi,0,0,0,0,0,0,0,0,0,0
alasin,0,0,0,0,0,0,0,0,0,0
ahdistusta,1,1,0,1,0,1,0,1,0,0
ahdistunut,0,1,0,1,0,1,0,0,0,0
aortta,0,0,0,0,0,0,0,0,0,0
nopeasti,0,0,0,0,0,0,0,0,0,0
apache,0,0,0,1,0,1,0,0,0,0
huoneisto,0,0,0,0,0,0,0,0,0,0
apaattinen,0,0,0,0,0,1,0,1,0,0
apatia,0,0,0,0,0,1,0,1,0,0
apina,0,0,0,0,0,0,0,0,0,0
aukko,0,0,0,0,0,0,0,0,0,0
huippu,0,0,0,0,0,0,0,0,0,0
kirva,0,0,1,0,0,1,0,0,0,0
palanen,0,0,0,0,0,0,0,0,0,0
aplomb,0,0,0,0,0,0,1,0,0,0
apokalyptinen,0,0,0,0,0,0,0,0,0,0
anteeksipyytävä,0,0,0,0,0,0,1,0,0,1
anteeksipyyntö,0,0,0,0,0,0,0,0,0,0
pyydä anteeksi,0,0,0,0,0,0,1,1,0,1
anteeksipyyntö,0,0,0,0,0,0,1,0,0,0
luopumus,0,0,0,0,0,0,0,0,0,0
luopio,0,0,0,0,0,0,0,0,0,0
apostoli,0,0,0,0,0,0,1,0,0,1
apostolinen,0,0,0,0,0,0,0,0,0,1
heittomerkki,0,0,0,0,0,0,0,0,0,0
kauhistuttavaa,0,0,1,1,0,1,0,0,0,0
laitteet,0,0,0,0,0,0,0,0,0,0
vaatteet,0,0,0,0,0,0,0,0,0,0
ilmeisesti,0,0,0,0,0,0,0,0,0,0
ilmestys,0,0,0,1,0,0,0,0,1,0
vetoomus,0,1,0,0,0,0,0,0,0,0
ulkomuoto,0,0,0,0,0,0,0,0,0,0
rauhoitella,0,0,0,0,0,0,0,0,0,0
valittaja,0,0,0,0,0,0,0,0,0,0
liittää,0,0,0,0,0,0,0,0,0,0
lisäke,0,0,0,0,0,0,0,0,0,0
umpilisäkkeen tulehdus,0,0,0,1,0,1,0,1,0,0
liite,0,0,0,0,0,0,0,0,0,0
ruokahalu,0,0,0,0,0,0,0,0,0,0
alkupala,0,0,0,0,0,0,0,0,0,0
suosionosoitukset,0,0,0,0,1,0,1,0,1,1
omena,0,0,0,0,0,0,0,0,0,0
laite,0,0,0,0,0,0,0,0,0,0
kodinkoneet,0,0,0,0,0,0,0,0,0,0
sovellettavuus,0,0,0,0,0,0,0,0,0,0
sovellettavissa,0,0,0,0,0,0,0,0,0,0
hakija,0,1,0,0,0,0,0,0,0,0
sovellus,0,0,0,0,0,0,0,0,0,0
Käytä,0,0,0,0,0,0,0,0,0,0
nimittää,0,0,0,0,0,0,0,0,0,0
nimittäminen,0,0,0,0,0,0,0,0,0,0
tapaamisia,0,0,0,0,0,0,0,0,0,0
jakaa,0,0,0,0,0,0,0,0,0,0
jako,0,0,0,0,0,0,0,0,0,0
arvioida,0,0,0,0,0,0,0,0,0,0
tuntuva,0,0,0,0,0,0,0,0,0,0
arvostusta,0,0,0,0,1,0,1,0,0,1
ottaa kiinni,0,0,0,1,0,0,0,0,0,0
pelko,0,0,0,1,0,1,0,0,0,0
levoton,0,1,0,1,0,1,0,0,0,0
oppipoika,0,0,0,0,0,0,0,0,0,1
oppisopimuskoulutus,0,0,0,0,0,0,0,0,0,0
lähestyä,0,0,0,0,0,0,0,0,0,0
lähestyy,0,1,0,0,0,0,0,0,0,0
hyväksyntä,0,0,0,0,0,0,1,0,0,1
määräraha,0,0,0,0,0,1,0,0,0,0
hyväksyminen,0,0,0,0,0,0,1,0,0,0
hyväksyä,0,0,0,0,1,0,1,0,0,1
hyväksyvä,0,0,0,0,0,0,1,0,0,0
lähentää,0,0,0,0,0,0,0,0,0,0
suunnilleen,0,0,0,0,0,0,0,0,0,0
likimääräinen,0,0,0,0,0,0,0,0,0,0
likiarvo,0,0,0,0,0,0,0,0,0,0
tarvikkeet,0,0,0,0,0,0,0,0,0,0
esiliina,0,0,0,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,1,0,0,0
soveltuvuus,0,0,0,0,0,0,1,0,0,0
aqua,0,0,0,0,0,0,0,0,0,0
akvamariini,0,0,0,0,0,0,0,0,0,0
akvaario,0,0,0,0,0,0,0,0,0,0
vedessä,0,0,0,0,0,0,0,0,0,0
akvedukti,0,0,0,0,0,0,0,0,0,0
vesipitoinen,0,0,0,0,0,0,0,0,0,0
pelto,0,0,0,0,0,0,0,0,0,0
välimies,0,0,0,0,0,0,0,0,0,1
sovitella,0,0,0,0,0,0,0,0,0,0
välimiesmenettely,0,1,0,0,0,0,0,0,0,0
välimies,0,0,0,0,0,0,0,0,0,1
lehtimaja,0,0,0,0,0,0,0,0,0,0
kaari,0,0,0,0,0,0,0,0,0,0
pelihalli,0,0,0,0,0,0,0,0,0,0
kaari,0,0,0,0,0,0,0,0,0,0
arkeologinen,0,0,0,0,0,0,0,0,0,0
arkeologi,0,0,0,0,0,0,0,0,0,0
arkeologia,0,1,0,0,0,0,1,0,0,0
arkaainen,0,0,0,0,0,1,0,0,0,0
arkkipiispa,0,0,0,0,0,0,0,0,0,0
kaareva,0,0,0,0,0,0,0,0,0,0
jousimies,0,0,0,0,0,0,0,0,0,0
jousiammunta,0,0,0,0,0,0,0,0,0,0
arkkityyppi,0,0,0,0,0,0,0,0,0,0
saaristo,0,0,0,0,0,0,0,0,0,0
arkkitehti,0,0,0,0,0,0,0,0,0,0
arkkitehtuuri,0,0,0,0,0,0,0,0,0,1
arkisto,0,0,0,0,0,0,0,0,0,0
arktinen,0,0,0,0,0,0,0,0,0,0
kiihkeä,0,1,0,0,1,0,1,0,0,0
kiihko,0,0,0,0,0,0,1,0,0,0
vaivalloinen,0,0,0,0,0,1,0,0,0,0
alueella,0,0,0,0,0,0,0,0,0,0
areena,0,0,0,0,0,0,0,0,0,0
areola,0,0,0,0,0,0,0,0,0,0
argentti,0,0,0,0,0,0,0,0,0,0
väitellä,1,0,0,0,0,1,0,0,0,0
Perustelu,1,0,0,0,0,1,0,0,0,0
argumentointia,1,0,0,0,0,0,0,0,0,0
argumentoiva,0,0,0,0,0,1,0,0,0,0
argumentteja,1,0,0,0,0,0,0,0,0,0
kuiva,0,0,0,0,0,1,0,1,0,0
aristokratia,0,0,0,0,0,0,1,0,0,0
aristokraatti,0,0,0,0,0,0,0,0,0,0
aristokraattinen,0,0,0,0,0,0,1,0,0,0
aritmeettinen,0,0,0,0,0,0,0,0,0,0
arkki,0,0,0,0,0,0,0,0,0,0
käsivarsi,0,0,0,0,0,0,0,0,0,0
armada,0,0,0,0,0,0,0,0,0,0
aseistus,1,0,0,1,0,0,0,0,0,0
aseita,0,0,0,1,0,1,0,0,0,0
ankkuri,0,0,0,0,0,0,0,0,0,0
aseistettu,1,0,0,1,0,1,1,0,0,0
panssari,0,0,0,1,0,0,1,0,0,1
panssaroitu,0,0,0,1,0,0,0,0,0,0
asevarasto,0,0,0,0,0,0,0,0,0,1
aseita,0,0,0,0,0,0,0,0,0,0
armeija,0,0,0,0,0,0,0,0,0,0
aromi,0,0,0,0,0,0,1,0,0,0
kiihottumista,0,0,0,0,0,0,0,0,0,0
herättää,0,1,0,0,0,0,1,0,0,0
oikeudenkäynti,1,0,0,1,0,1,0,1,0,0
järjestää,0,0,0,0,0,0,0,0,0,0
järjestetty,0,0,0,0,0,0,0,0,0,0
järjestely,0,0,0,0,0,0,0,0,0,0
joukko,0,0,0,0,0,0,1,0,0,0
maksurästit,0,0,0,0,0,1,0,0,0,0
pidätys,0,0,0,0,0,1,0,0,0,0
saapuminen,0,1,0,0,0,0,0,0,0,0
saapua,0,1,0,0,0,0,0,0,0,0
ylimielisyys,0,0,0,0,0,1,0,0,0,0
ylimielinen,1,0,1,0,0,1,0,0,0,0
nuoli,0,0,0,0,0,0,0,0,0,0
arsenaali,0,0,0,0,0,0,0,0,0,0
arseeni,0,0,1,1,0,1,0,1,0,0
tuhopoltto,1,0,0,1,0,1,0,0,0,0
taide,0,1,0,0,1,0,1,1,1,0
valtimo,0,0,0,0,0,0,0,0,0,0
ovela,0,0,0,0,0,0,0,0,0,0
niveljalkainen,0,0,0,0,0,0,0,0,0,0
artisokka,0,0,0,0,0,0,0,0,0,0
artikla,0,0,0,0,0,0,0,0,0,0
artikkeleita,0,0,0,0,0,0,0,0,0,0
artikuloitu,0,0,0,0,0,0,1,0,0,0
artikulaatio,0,0,0,0,0,0,1,0,0,0
temppu,0,0,0,0,0,0,0,0,0,0
tykistö,0,0,0,1,0,1,0,0,0,0
käsityöläinen,0,0,0,0,0,0,1,0,0,0
taiteilija,0,0,0,0,0,0,0,0,0,0
artiste,0,0,0,0,0,0,1,0,0,0
taiteellinen,0,0,0,0,0,0,1,0,0,0
taiteilijoita,0,0,0,0,0,0,0,0,0,0
nousta,0,0,0,0,0,0,0,0,0,0
valta,0,0,0,0,0,0,1,0,0,0
ylösnousemus,0,0,0,0,0,0,0,0,0,0
nousu,0,0,0,0,0,0,1,0,0,0
todeta,0,0,0,0,0,0,0,0,0,0
todettu,0,0,0,0,0,0,0,0,0,0
askeettinen,0,0,0,0,0,0,0,0,0,0
tuhka,0,0,0,0,0,1,0,0,0,0
hävettää,0,0,1,0,0,1,0,1,0,0
tuhkaa,0,0,0,0,0,1,0,1,0,0
unessa,0,0,0,0,0,0,0,0,0,0
asp,0,0,0,1,0,0,0,0,0,0
aspartaami,0,0,0,0,0,0,0,0,0,0
näkökohta,0,0,0,0,0,0,0,0,0,0
näkökohtia,0,0,0,0,0,0,0,0,0,0
asfaltti,0,0,0,0,0,0,0,0,0,0
pyrkimys,0,1,0,0,1,0,1,0,1,1
pyrkiä,0,1,0,0,1,0,1,0,0,0
pyrkivä,0,1,0,0,1,0,1,0,0,1
perse,0,0,0,0,0,1,0,0,0,0
hyökätä,1,0,0,1,0,1,0,0,1,0
hyökkääjä,1,0,0,1,0,1,0,1,0,0
salamurhaaja,1,0,0,1,0,1,0,1,0,0
murhata,1,0,0,1,0,1,0,0,0,0
salamurha,1,0,0,1,0,1,0,1,0,0
hyökkäys,1,0,0,1,0,1,0,0,0,0
määritys,0,0,0,0,0,0,0,0,0,0
kokoonpano,0,0,0,0,0,0,0,0,0,0
koota,0,0,0,0,0,0,0,0,0,0
koottu,0,0,0,0,0,0,0,0,0,0
kokoonpano,0,0,0,0,0,0,1,0,0,1
suostumus,0,0,0,0,0,0,1,0,0,0
väittää,0,0,0,0,0,0,0,0,0,0
väittäen,0,0,0,0,0,0,1,0,0,1
väite,0,0,0,0,0,0,0,0,0,0
arvioida,0,0,0,0,0,0,0,0,0,0
arviointi,0,0,0,0,0,0,0,0,1,1
arvioija,0,0,0,0,0,0,0,0,0,1
omaisuutta,0,0,0,0,0,0,1,0,0,0
kusipää,1,0,1,0,0,1,0,0,0,0
antaa,0,0,0,0,0,0,0,0,0,0
valtuutettu,0,0,0,0,0,0,0,0,0,1
toimeksianto,0,0,0,0,0,0,0,0,0,0
omaksua,0,0,0,0,0,0,0,0,0,0
assimilaatio,0,0,0,0,0,0,0,0,0,0
avustaa,0,0,0,0,0,0,1,0,0,1
apua,0,0,0,0,0,0,1,0,0,0
avustaja,0,0,0,0,0,0,0,0,0,0
kumppani,0,0,0,0,0,0,1,0,0,1
yhdistys,0,0,0,0,0,0,0,0,0,1
valikoituja,0,0,0,0,0,0,0,0,0,0
lajitelma,0,0,0,0,0,0,0,0,0,0
lievittää,0,0,0,0,0,0,1,0,0,0
oletettu,0,0,0,0,0,0,0,0,0,0
olettaen,0,0,0,0,0,0,0,0,0,0
oletus,0,0,0,0,0,0,0,0,0,0
vakuutus,0,0,0,0,0,0,1,0,0,1
vakuuttaa,0,0,0,0,0,0,0,0,0,1
varma,0,0,0,0,0,0,1,0,0,1
varmasti,0,0,0,0,0,0,0,0,0,1
tähti,0,0,0,0,0,0,0,0,0,0
asteroideja,0,0,0,0,0,0,0,0,0,0
astigmatismi,0,0,0,0,0,0,0,0,0,0
hämmästyttävän,0,0,0,0,0,0,1,0,1,0
hämmästystä,0,0,0,0,1,0,1,0,1,0
astraali,0,0,0,0,0,0,0,0,0,0
harhaan,0,0,0,1,0,1,0,0,0,0
supistava,0,0,0,0,0,1,0,0,0,0
astrologi,0,1,0,0,0,0,1,0,0,0
astrologia,0,0,0,0,0,0,0,0,0,0
astronautti,0,0,0,0,0,0,1,0,0,0
tähtitieteilijä,0,1,0,0,0,0,1,0,0,0
tähtitiede,0,0,0,0,0,0,0,0,0,0
viisas,0,0,0,0,0,0,1,0,0,0
erillään,0,0,0,0,0,0,0,0,0,0
turvapaikka,0,0,0,1,0,1,0,0,0,0
epäsymmetrinen,0,0,0,0,0,0,0,0,0,0
epäsymmetria,0,0,1,0,0,0,0,0,0,0
asymptoottinen,0,0,0,0,0,0,0,0,0,0
ateljee,0,0,0,0,0,0,0,0,0,0
ateismi,0,0,0,0,0,1,0,0,0,0
ateistinen,0,0,0,0,0,0,0,0,0,0
ateroskleroosi,0,0,0,1,0,1,0,1,0,0
urheilija,0,0,0,0,0,0,1,0,0,0
urheilullinen,0,0,0,0,0,0,1,0,0,0
urheilullisuus,0,0,0,0,0,0,0,0,0,0
yleisurheilu,0,0,0,0,0,0,0,0,0,0
atlas,0,0,0,0,0,0,0,0,0,0
tunnelmaa,0,0,0,0,0,0,0,0,0,0
ilmakehän,0,0,0,0,0,0,0,0,0,0
atolli,0,0,0,0,0,0,0,0,0,0
atomi,0,0,0,0,0,0,1,0,0,0
atomi-,0,0,0,0,0,0,0,0,0,0
sovittaa,0,1,0,0,1,0,1,0,0,1
sovitus,0,0,0,0,0,0,1,0,0,0
atrium,0,0,0,0,0,0,0,0,0,0
julmaa,1,0,1,0,0,1,0,0,0,0
julmuutta,1,0,1,1,0,1,0,1,0,0
surkastuminen,0,0,1,1,0,1,0,1,0,0
liittää,0,0,0,0,0,0,0,0,0,0
liite,0,0,0,0,0,0,1,0,0,0
hyökkäys,1,0,0,1,0,1,0,0,0,0
hyökkäämällä,1,0,1,1,0,1,0,1,1,0
saavuttaa,0,0,0,0,0,0,0,0,0,0
saavutettavissa oleva,0,1,0,0,0,0,1,0,0,0
saavuttaminen,0,0,0,0,0,0,1,0,0,0
yrittää,0,1,0,0,0,0,0,0,0,0
läsnäolo,0,1,0,0,0,0,0,0,0,0
hoitaja,0,0,0,0,0,0,1,0,0,1
huomio,0,0,0,0,0,0,1,0,0,0
tarkkaavainen,0,0,0,0,0,0,1,0,0,1
vaimentaa,0,0,0,0,0,0,0,0,0,0
vaimennettu,0,0,0,0,0,1,0,0,0,0
vaimennus,0,0,0,0,0,1,0,1,0,0
todistaa,0,0,0,0,0,0,1,0,0,1
todistus,0,0,0,0,0,0,0,0,0,1
ullakko,0,0,0,0,0,0,0,0,0,0
pukea,0,0,0,0,0,0,0,0,0,0
asenne,0,0,0,0,0,0,0,0,0,0
asianajaja,1,0,0,1,0,0,1,0,0,1
vetovoima,0,0,0,0,0,0,1,0,0,0
houkuttelevuutta,0,0,0,0,0,0,1,0,0,0
johtuu,0,0,0,0,0,0,0,0,0,0
attribuutti,0,0,0,0,0,0,0,0,0,0
attribuutio,0,0,0,0,0,0,0,0,0,0
kuluminen,0,0,0,0,0,0,0,0,0,0
kastanjanruskea,0,0,0,0,0,0,0,0,0,0
Huutokauppa,0,1,0,0,0,0,0,0,0,0
huutokaupanpitäjä,0,0,0,0,0,0,0,0,0,0
rohkea,0,0,0,0,0,0,0,0,0,0
rohkeutta,0,0,0,0,0,1,0,0,0,0
kuultavissa,0,0,0,0,0,0,0,0,0,0
yleisö,0,1,0,0,0,0,0,0,0,0
tarkastaa,0,0,0,0,0,0,0,0,0,0
koe,0,0,0,0,0,0,0,0,0,0
tilintarkastaja,0,0,0,1,0,0,0,0,0,1
auditorio,0,0,0,0,0,0,0,0,0,0
kuulo,0,0,0,0,0,0,0,0,0,0
ei mitään,0,0,0,0,0,0,0,0,0,0
lisätä,0,0,0,0,0,0,1,0,0,0
lisäys,0,0,0,0,0,0,0,0,0,0
elokuu,0,0,0,0,0,0,1,0,0,0
täti,0,0,0,0,0,0,1,0,0,1
aura,0,0,0,0,0,0,1,0,0,0
aurora,0,0,0,0,0,0,0,0,0,0
suojeluksessa,0,0,0,0,0,0,0,0,0,0
lupaava,0,1,0,0,1,0,1,0,0,0
karu,0,0,0,1,0,1,0,1,0,0
ankaruus,0,0,0,0,0,1,0,0,0,0
aito,0,0,0,0,1,0,1,0,0,1
todentaa,0,0,0,0,0,0,0,0,0,1
todennus,0,0,0,0,0,0,0,0,0,1
aitous,0,0,0,0,0,0,1,0,0,1
kirjoittaja,0,0,0,0,0,0,1,0,0,1
arvovaltainen,0,0,0,0,0,0,1,0,0,1
viranomainen,0,0,0,0,0,0,1,0,0,1
valtuutus,0,0,0,0,0,0,1,0,0,1
valtuuttaa,0,0,0,0,0,0,0,0,0,1
valtuutettu,0,0,0,0,0,0,1,0,0,0
tekijä,0,0,0,0,0,0,0,0,0,0
auto,0,0,0,0,0,0,0,0,0,0
omaelämäkerta,0,0,0,0,0,0,0,0,0,0
itsevaltainen,0,0,0,0,0,1,0,0,0,0
nimikirjoitus,0,0,0,0,0,0,0,0,0,0
Automaattinen,0,0,0,0,0,0,0,0,0,1
auto,0,0,0,0,0,0,0,0,0,0
autonomia,0,0,0,0,0,0,0,0,0,0
ruumiinavaus,0,0,1,1,0,1,0,1,0,0
syksy,0,0,0,0,0,0,0,0,0,0
apu,0,0,0,0,0,0,0,0,0,0
hyötyä,0,0,0,0,0,0,0,0,0,0
lumivyöry,0,0,0,1,0,1,0,1,1,0
ahneus,1,0,1,0,0,1,0,0,0,0
hahmo,0,0,0,0,0,0,1,0,0,0
kostaja,1,0,0,0,0,1,0,0,0,0
katu,0,0,0,0,0,0,0,0,0,0
aver,0,0,0,0,0,0,0,0,0,0
keskiverto,0,0,0,0,0,0,0,0,0,0
vastenmielinen,1,0,1,1,0,1,0,0,0,0
vastenmielisyys,1,0,1,1,0,1,0,0,0,0
välttää,0,0,0,0,0,0,0,0,0,0
lintuhuone,0,0,0,0,0,0,0,0,0,0
ilmailu,0,0,0,0,0,0,0,0,0,0
lentäjä,0,0,0,0,0,0,0,0,0,0
innokas,0,0,0,0,0,0,0,0,0,0
avokado,0,0,0,0,0,0,0,0,0,0
välttää,0,0,0,1,0,1,0,0,0,0
välttäminen,0,0,0,1,0,1,0,0,0,0
välttää,0,0,0,1,0,0,0,0,0,0
odottaa,0,1,0,0,0,0,0,0,0,0
hereillä,0,0,0,0,0,0,0,0,0,0
herännyt,0,0,0,0,0,0,0,0,0,0
myöntää,0,1,0,0,1,0,1,0,1,1
kunnioitusta,0,0,0,0,0,0,0,0,0,0
kauheaa,1,0,1,1,0,1,0,1,0,0
kiusallisuus,0,0,1,0,0,1,0,0,0,0
markiisi,0,0,0,0,0,0,0,0,0,0
sekaisin,0,0,0,0,0,1,0,0,0,0
aksiaalinen,0,0,0,0,0,0,0,0,0,0
aksiooma,0,0,0,0,0,0,0,0,0,1
aksiomaattinen,0,0,0,0,0,0,0,0,0,1
akseli,0,0,0,0,0,0,0,0,0,0
akseli,0,0,0,0,0,0,0,0,0,0
oi,0,0,0,0,0,0,1,0,0,0
joo,0,0,0,0,0,0,1,0,0,0
atsimuutti,0,0,0,0,0,0,0,0,0,0
taivaansininen,0,0,0,0,0,0,0,0,0,0
leperrellä,0,0,0,0,0,1,0,0,0,0
höpöttää,0,0,0,0,0,1,0,0,0,0
paviaani,0,0,1,0,0,1,0,0,0,0
vauva,0,0,0,0,1,0,1,0,0,0
lapsenvahti,0,0,0,0,0,0,0,0,0,1
ylioppilastutkinto,0,0,0,0,0,0,1,0,0,0
baccarat,0,0,0,0,0,0,0,0,0,0
poikamies,0,0,0,0,0,0,0,0,0,0
takaisin,0,0,0,0,0,0,0,0,0,0
selkäranka,1,0,0,0,0,0,1,0,0,1
tukija,0,0,0,0,0,0,0,0,0,1
kostautua,0,0,0,0,0,0,0,0,0,0
backgammon,0,0,0,0,0,0,0,0,0,0
tausta,0,0,0,0,0,0,0,0,0,0
kaivuri,0,0,0,0,0,0,0,0,0,0
patikoija,0,0,0,0,0,0,0,0,0,0
perääntyä,0,0,0,0,0,0,0,0,0,0
taaksepäin,0,0,0,0,0,1,0,0,0,0
taaksepäin,0,0,1,0,0,1,0,0,0,0
suvanto,0,0,0,0,0,1,0,1,0,0
bakteerit,0,0,1,1,0,1,0,1,0,0
bakteeri,0,0,1,1,0,1,0,0,0,0
huono,1,0,1,1,0,1,0,1,0,0
kunniamerkki,0,0,0,0,0,0,0,0,0,1
mäyrä,1,0,0,0,0,1,0,0,0,0
huonosti,0,0,0,0,0,1,0,1,0,0
pahuus,1,0,1,1,0,1,0,0,0,0
hämmentää,0,0,0,0,0,0,0,0,0,0
laukku,0,0,0,0,0,0,0,0,0,0
matkatavarat,0,0,0,0,0,0,0,0,0,0
roikkuva,0,0,0,0,0,0,0,0,0,0
säkkipilli,0,0,0,0,0,0,0,0,0,0
takuita,0,0,0,0,0,0,0,0,0,0
ulosottomies,0,0,0,1,0,1,0,0,0,1
syötti,0,0,0,1,0,1,0,0,0,1
leipoa,0,0,0,0,0,0,0,0,0,0
leipomo,0,0,0,0,0,0,0,0,0,0
paistaminen,0,0,0,0,0,0,0,0,0,0
bal,0,0,0,0,0,0,0,0,0,0
saldo,0,0,0,0,0,0,1,0,0,0
tasapainoinen,0,0,0,0,0,0,1,0,0,0
parveke,0,0,0,0,0,0,0,0,0,0
kalju,0,0,0,0,0,0,0,0,0,0
paali,0,0,0,1,0,1,0,0,0,0
hylätä,0,0,0,0,0,1,0,0,0,0
pallo,0,0,0,0,0,0,0,0,0,0
balladi,0,0,0,0,0,0,1,0,0,0
painolasti,0,0,0,0,0,0,0,0,0,0
baletti,0,0,0,0,0,0,1,0,0,0
ilmapallo,0,0,0,0,0,0,0,0,0,0
äänestys,0,1,0,0,0,0,1,0,0,1
tanssisali,0,0,0,0,0,0,0,0,0,0
balsami,0,1,0,0,1,1,1,0,0,0
leuto,0,0,0,0,0,0,0,0,0,0
balsamia,0,0,0,0,0,0,1,0,0,0
balsamico,0,0,0,0,0,0,0,0,0,0
kieltää,0,0,0,0,0,1,0,0,0,0
banaani,0,0,0,0,0,0,0,0,0,0
bändi,0,0,0,0,0,0,0,0,0,0
side,0,0,0,0,0,0,0,0,0,0
rosvo,0,0,0,0,0,1,0,0,0,0
kelkkaan,0,0,0,0,0,0,0,0,0,0
hirviö,1,0,1,1,0,1,0,0,0,0
pamaus,1,0,1,1,0,1,0,1,1,0
makkara,1,1,0,1,0,1,0,0,1,0
karkottaa,1,0,1,1,0,1,0,1,0,0
karkotettu,1,0,0,1,0,1,0,1,0,0
karkotus,1,0,1,0,0,1,0,1,0,0
banjo,0,0,0,0,0,0,0,0,0,0
pankki,0,0,0,0,0,0,0,0,0,1
pankkiiri,0,0,0,0,0,0,0,0,0,1
konkurssiin,0,0,0,1,0,1,0,1,0,0
konkurssi,1,0,1,1,0,1,0,1,0,0
banneri,0,0,0,0,0,0,0,0,0,0
banketti,0,1,0,0,1,0,1,0,0,0
banshee,1,0,1,1,0,1,0,1,0,0
pilailu,0,0,0,0,0,0,0,0,0,0
kaste,0,0,0,0,0,0,1,0,0,0
kaste,0,0,0,0,1,0,1,0,0,0
baari,0,0,0,0,0,0,0,0,0,0
piikki,1,0,0,0,0,1,0,0,0,0
barbaari,0,0,0,1,0,1,0,0,0,0
barbaarinen,1,0,1,1,0,1,0,0,0,0
barbaarisuus,0,0,0,0,0,1,0,0,0,0
grilli,0,0,0,0,0,0,0,0,0,0
piikkikäs,0,0,0,0,0,0,0,0,0,0
bardi,0,0,0,0,0,0,1,0,0,0
ilman satulaa,0,0,0,0,0,0,0,0,0,0
avojaloin,0,0,0,0,0,0,0,0,0,0
Tuskin,0,0,0,0,0,0,0,0,0,0
barf,0,0,1,0,0,0,0,0,0,0
tinkiä,0,0,0,0,0,0,1,0,0,1
proomu,0,0,0,0,0,0,0,0,0,0
baritoni,0,0,0,0,0,0,0,0,0,0
haukkua,1,0,0,0,0,1,0,0,0,0
navetta,0,0,0,0,0,0,0,0,0,0
barney,0,0,0,0,0,0,0,0,0,0
barometri,0,0,0,0,0,0,0,0,0,0
paroni,0,0,0,0,0,0,0,0,0,0
barokki,0,0,0,0,0,0,0,0,0,0
kasarmi,0,0,0,0,0,0,0,0,0,0
estetty,0,0,0,0,0,1,0,0,0,0
piippu,0,0,0,0,0,0,0,0,0,0
karu,0,0,0,0,0,1,0,1,0,0
barrikadi,0,0,0,1,0,1,0,0,0,0
este,1,0,0,0,0,1,0,0,0,0
esto,0,0,0,0,0,0,0,0,0,0
asianajaja,0,0,0,0,0,0,0,0,0,0
barrow,0,0,1,0,0,0,0,0,0,0
baarimikko,0,0,0,0,0,0,0,0,0,1
vaihtokauppa,0,0,0,0,0,0,0,0,0,1
pohja,0,0,0,0,0,0,0,0,0,1
