Hebrew Word	 anger	 anticipation	 disgust	 fear	 joy	 negative	 positive	 sadness	 surprise	 trust	 Hebrew Word
תסיסה	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 תוֹקפָּן
פר	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0	 מזועזעת
פני	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 זָרִיז
ייסר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 זְרִיזוּת
יסורימ	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 נִסעָר
סכימ	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 תסיסה
נעימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כּוֹפֵר
סכמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִפנֵי
סכימ	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 מייסר
סכמ	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 יסורים
חקלאי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְהַסכִּים
חקלאות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 נָעִים
על שרטונ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 מוסכם
אגואה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 מסכים
קדימה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 הֶסכֵּם
סיוע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חַקלָאִי
סיוע	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 חַקלָאוּת
חולני	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 עַל שִׂרטוֹן
חולי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אגואה
טרה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 קָדִימָה
חסר תכלית	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 סיוע
אוויר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 סיוע
רית אוויר	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 ail
רכבת אוירית	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 חוֹלָנִי
חברת תעופה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוֹלִי
איש אוויר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַטָרָה
טוס	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חֲסַר תַכְלִית
דה תעופה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אוויר
עולה לאוויר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כרית אוויר
ספינת אוויר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רַכֶּבֶת אֲוִירִית
עבר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חֶברַת תְעוּפָה
אייט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 איש אוויר
פתוח במקצת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מטוס
דומה	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 שדה תעופה
הט	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 עולה לאוויר
אזעקה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ספינת אוויר
דאיג	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַעֲבָר
אלבומ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אייט
אלכימיה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 פָּתוּחַ בְּמִקצָת
הל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 דומה
יות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 בַּהַט
גומחה	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 אזעקה
ערני	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 מדאיג
ערנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 alb
תראות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלבּוֹם
אספסת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלכִּימְיָה
אלגברה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כּוֹהֶל
אלגברי	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 כָּהֳלִיוּת
אלגוריתמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גוּמחָה
אליבי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עֵרָנִי
חייזר	 0	 1	 0	 1	 0	 0	 1	 0	 1	 0	 עֵרָנוּת
רחיק	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0	 התראות
נוכר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַספֶּסֶת
תנכרות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלגֶבּרָה
אר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלגֶבּרִי
יושר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלגוֹרִיתְם
יישור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלִיבִּי
דומה	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 חייזר
זונ	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 לְהַרְחִיק
זונות	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 מנוכר
חיימ	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 הִתנַכְּרוּת
אלקלי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוּאָר
אלקלואידימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מיושר
רגיע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יישור
אשמה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דוֹמֶה
טעונ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מזון
יכול	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מְזוֹנוֹת
אמונימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 aliquot
אלגורי	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 בחיים
אלגוריה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלקָלִי
אלגרו	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אלקלואידים
קל	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְהַרְגִיעַ
קלה	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 האשמה
סמטה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לטעון
רית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כִּביָכוֹל
עלות ברית	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 אֱמוּנִים
תנינ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלֵגוֹרִי
קצות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלֵגוֹרִיָה
קצאה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 אלגרו
קצות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 להקל
קצאה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 הֲקָלָה
תר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סִמטָה
קצבה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 בְּרִית
תר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 בעלות ברית
סגסוגת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תַנִין
קסמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהַקְצוֹת
פתה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַקצָאָה
רמז	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 להקצות
סחפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַקצָאָה
רית	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מותר
אלמנכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קצבה
 יכול	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוּתָר
אוויר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סַגסוֹגֶת
ומ	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 קֶסֶם
צד	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מפתה
רוחק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רֶמֶז
קול רמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סחף
אלפ בית	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 ברית
אלפ ביתי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלְמָנָך
זבח	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 כל יכול
נות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 באוויר
ינוי	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 שלום
קטטה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בַּצַד
תנה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מרוחק
חליפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בְּקוֹל רָם
חלופה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אלף בית
גובה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אָלֶף בֵּיתִי
אלט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִזבֵּחַ
גמרי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לשנות
גר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שינוי
אמלגמה	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 קְטָטָה
תמזגות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 השתנה
צבור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהַחלִיף
חובבנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חֲלוּפָה
דהימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גוֹבַה
תאות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַלט
אופנ מדהימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְגַמרֵי
גריר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בּוֹגֵר
ענבר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 alveolar
סביבה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אֲמַלְגַמָה
דו משמעות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הִתמַזְגוּת
דו  משמעי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִצְבּוֹר
תחומ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוֹבְבָן
אפתנות	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 לְהַדהִים
אפתני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הִשׁתָאוּת
אמבולנס	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 באופן מדהים
ארב	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 שַׁגְרִיר
פר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עַנבָּר
אמנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סביבה
נגיש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דו משמעות
תקנ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 דו - משמעי
תיקונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תחום
תקנ	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 שְׁאַפתָנוּת
נוחות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שְׁאַפתָנִי
אחלמה	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 אַמבּוּלַנס
ידידותי	 1	 0	 0	 1	 0	 1	 0	 0	 1	 0	 מארב
ידידותי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְשַׁפֵּר
תוכ	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 אָמֵן
תוכ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 נגיש
אמוניה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְתַקֵן
תחמושת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תיקון
חה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מתקן
חנינה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 נוֹחוּת
גלומ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַחלָמָה
פחת	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 יְדִידוּתִי
ות	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 ידידותי
אהבה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בְּתוֹך
אמפרסנד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בְּתוֹך
אמפטמינימ	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 אַמוֹנִיָה
דוחי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תַחְמוֹשֶׁת
אמפיבי	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 שִׁכחָה
אמפיתאטרונ	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 חֲנִינָה
גברה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גָלוּם
גביר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 פְּחָת
אמפליטודה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כמות
פע	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 אהבה
קטיעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אמפרסנד
קמיע	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 אמפטמינים
עשע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דוּחַי
עשע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַמפִיבִּי
עשוע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַמְפִיתֵאַטרוֹן
עשע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַגבָּרָה
אנה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 להגביר
אנקונדה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אמפליטודה
רדמה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בשפע
חומר הרדמה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קְטִיעָה
אנאלי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קָמִיעַ
 כאבימ	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 לְשַׁעֲשֵׁעַ
קביל	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 משועשע
אנלוגי	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 שַׁעֲשׁוּעַ
אנלוגיה	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 משעשע
אנליזה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנה
נתח	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 אנקונדה
אנאליטי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַרדָמָה
נתח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חומר הרדמה
נתח	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 אנאלי
אנרכיזמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְשַׁכֵּך כְּאֵבִים
אנרכיסט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַקְבִּיל
אנרכיה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנלוגי
קה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אֲנָלוֹגִיָה
חרמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אָנָלִיזָה
אנטומי	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1	 מְנַתֵחַ
אנטומיה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אֲנַאלִיטִי
אב קדמונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְנַתֵחַ
אבותי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מנתח
לת	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 אנרכיזם
עגנ	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 אֲנַרכִיסט
עגנ	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 אֲנַרכִיָה
עתיק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַשָׁקָה
נלווה	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 חֵרֶם
אנדרוגנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנטומי
נית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אֲנָטוֹמִיָה
חדש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אָב קַדמוֹן
אכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 אבותי
אכי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שׁוֹשֶׁלֶת
עס	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְעַגֵן
אנגינה	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 מַעֲגָן
אנגיוגרפיה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 עָתִיק
זוית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נלווה
דייג	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנדרוגן
עס	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כַּלָנִית
צער	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מִחָדָשׁ
זוויתי	 0	 1	 0	 0	 1	 0	 1	 0	 1	 1	 מַלְאָך
נטול מימ	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 מַלאָכִי
על חיימ	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 כַּעַס
נפיש	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 אַנגִינָה
נפש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנגיוגרפיה
אנימציה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זָוִית
איבה	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 דייג
עוינות	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 כּוֹעֵס
קרסול	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 צַעַר
קורות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זוויתי
ספח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נְטוּל מַיִם
סיפוח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בעל חיים
נספח	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְהַנפִּישׁ
יד	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 מונפש
מד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנימציה
דה	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 אֵיבָה
עיר	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 עוֹיְנוּת
יאור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קרסול
ריז	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קוֹרוֹת
רזה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְסַפֵּחַ
רגיז	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סיפוח
רת רוח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נספח
עצבנ	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 לְהַשְׁמִיד
אנונה	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 הושמד
טל	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 הַשׁמָדָה
טבעתי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 להעיר
יטול	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ביאור
טבעת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 להכריז
יחה	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 הַכרָזָה
חריג	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 לְהַרְגִיז
אנומליה	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 מוֹרַת רוֹחַ
אנונ	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מְעַצבֵּן
עילומ שמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנוֹנָה
תשובה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְבַטֵל
ניתנ לענות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 טַבַּעתִי
עונה	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 ביטול
נמלה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הטבעת
תנגדות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְשִׁיחָה
יריב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חָרִיג
אנטגוניסטי	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 אֲנוֹמַלִיָה
אנטה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנון
קדמ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בעילום שם
אנטילופה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תשובה
אנטנה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 ניתן לענות
קדמי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עונה
נונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נְמָלָה
אנתולוגיה	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 הִתנַגְדוּת
גחלת	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 יָרִיב
אנתרופולוגיה	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 אנטגוניסטי
אנטיביוטי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנטה
אנטיביוטיקה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קדם
אנטיכריסט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנְטִילוֹפָּה
ציפייה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנטֶנָה
קדימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קִדמִי
תרופה נגד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הִמנוֹן
אנטי פטרייתי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנתוֹלוֹגִיָה
אנטימונ	 0	 0	 1	 1	 0	 1	 0	 1	 0	 0	 גַחֶלֶת
סלידה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנתרוֹפּוֹלוֹגִיָה
סוחר עתיקות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנטִיבִּיוֹטִי
יושנ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 אַנְטִיבִּיוֹטִיקָה
עתיק	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 אנטיכריסט
ימי קדמ	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 ציפייה
חטא	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 מַקדִים
אנטי חברתי	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1	 תרופה נגד
אנטיתזה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 אנטי פטרייתי
אנטיתטי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אַנטִימוֹן
אנטי ויראלי	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 סְלִידָה
קרנ הצבי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סוֹחֵר עַתִיקוֹת
סדנ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מְיוּשָׁן
חרדה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 עָתִיק
חרד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יָמֵי קֶדֶם
אבי העורקימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 מְחַטֵא
ירות	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 אַנְטִי חֵבְרָתִי
אפאצי	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 אַנְטִיתֵזָה
דירה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנטיתטי
אדיש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אנטי ויראלי
אדישות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קֶרֶן הַצְבִי
קופ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סַדָן
צוהר	 1	 1	 0	 1	 0	 1	 0	 1	 0	 0	 חֲרָדָה
יא	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 חָרֵד
נימה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אבי העורקים
חתיכה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בִּמְהִירוּת
טחונ עצמי	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 אפאצ'י
אפוקליפטי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דִירָה
תנצל	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 אָדִישׁ
תנצל	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 אֲדִישׁוּת
תנצל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קוֹף
תנצלות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צוֹהַר
פירה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שִׂיא
מד	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 כְּנִימָה
יח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חתיכה
יח	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 בִּטָחוֹן עַצְמִי
גרש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אפוקליפטי
חריד	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 מִתנַצֵל
נגנונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מתנצל
וש	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 לְהִתְנַצֵל
 הנראה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 הִתנַצְלוּת
פעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 כְּפִירָה
ערעור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְשׁוּמָד
ראה חיצוני	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 שליח
רצות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 שליח
עורר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גֵרֵשׁ
צרפ	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 מַחרִיד
תוספת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַנגָנוֹן
דלקת התוספתנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לבוש
נספח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ככל הנראה
