Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
אנלוגי,0,0,0,0,0,0,0,0,0,0
אֲנָלוֹגִיָה,0,0,0,0,0,0,0,0,0,0
אָנָלִיזָה,0,0,0,0,0,0,0,0,0,0
מְנַתֵחַ,0,1,0,0,0,0,1,0,0,1
אֲנַאלִיטִי,0,0,0,0,0,0,0,0,0,0
לְנַתֵחַ,0,0,0,0,0,0,0,0,0,0
מנתח,0,0,0,0,0,0,0,0,0,0
אנרכיזם,1,0,0,1,0,1,0,0,0,0
אֲנַרכִיסט,1,0,0,1,0,1,0,0,0,0
אֲנַרכִיָה,1,0,0,1,0,1,0,0,0,0
הַשָׁקָה,0,0,0,0,0,0,0,0,0,0
חֵרֶם,1,0,1,1,0,1,0,1,0,0
אנטומי,0,0,0,0,0,0,0,0,0,0
אֲנָטוֹמִיָה,0,0,0,0,0,0,0,0,0,0
אָב קַדמוֹן,0,0,0,0,0,0,0,0,0,0
אבותי,0,0,0,0,0,0,0,0,0,1
שׁוֹשֶׁלֶת,0,0,0,0,0,0,0,0,0,0
לְעַגֵן,0,0,0,0,0,0,1,0,0,0
מַעֲגָן,0,0,0,0,0,0,1,1,0,0
עָתִיק,0,0,0,0,0,1,0,0,0,0
נלווה,0,0,0,0,0,0,0,0,0,0
אנדרוגן,0,0,0,0,0,0,0,0,0,0
כַּלָנִית,0,0,0,0,0,0,0,0,0,0
מִחָדָשׁ,0,0,0,0,0,0,0,0,0,0
מַלְאָך,0,1,0,0,1,0,1,0,1,1
מַלאָכִי,0,0,0,0,1,0,1,0,0,1
כַּעַס,1,0,0,0,0,1,0,0,0,0
אַנגִינָה,0,0,0,1,0,1,0,0,0,0
אנגיוגרפיה,0,0,0,0,0,0,0,0,0,0
זָוִית,0,0,0,0,0,0,0,0,0,0
דייג,0,1,0,0,0,1,0,0,0,0
כּוֹעֵס,1,0,1,0,0,1,0,0,0,0
צַעַר,1,0,0,1,0,1,0,1,0,0
זוויתי,0,0,0,0,0,0,0,0,0,0
נְטוּל מַיִם,0,0,0,0,0,0,0,0,0,0
בעל חיים,0,0,0,0,0,0,0,0,0,0
לְהַנפִּישׁ,0,0,0,0,0,0,1,0,0,0
מונפש,0,0,0,0,1,0,1,0,0,0
אנימציה,0,0,0,0,0,0,0,0,0,0
אֵיבָה,1,0,1,1,0,1,0,1,0,0
עוֹיְנוּת,1,0,0,0,0,1,0,0,0,0
קרסול,0,0,0,0,0,0,0,0,0,0
קוֹרוֹת,0,0,0,0,0,0,0,0,0,0
לְסַפֵּחַ,0,0,0,0,0,0,0,0,0,0
סיפוח,0,0,0,0,0,0,0,0,0,0
נספח,0,0,0,0,0,0,0,0,0,0
לְהַשְׁמִיד,1,0,0,1,0,1,0,0,0,0
הושמד,1,0,0,1,0,1,0,1,0,0
הַשׁמָדָה,1,0,0,1,0,1,0,1,0,0
להעיר,0,0,0,0,0,0,0,0,0,0
ביאור,0,0,0,0,0,0,0,0,0,0
להכריז,0,0,0,0,0,0,0,0,0,0
הַכרָזָה,0,1,0,0,0,0,0,0,0,0
לְהַרְגִיז,1,0,1,0,0,1,0,0,0,0
מוֹרַת רוֹחַ,1,0,1,0,0,1,0,0,0,0
מְעַצבֵּן,1,0,0,0,0,1,0,0,0,0
אַנוֹנָה,0,0,0,0,0,0,0,0,0,0
לְבַטֵל,0,0,0,0,0,1,0,0,0,0
טַבַּעתִי,0,0,0,0,0,0,0,0,0,0
ביטול,0,0,0,0,0,1,0,1,0,0
הטבעת,0,0,0,0,0,0,0,0,0,0
מְשִׁיחָה,0,0,0,0,0,0,0,0,0,0
חָרִיג,0,0,0,0,0,0,0,0,0,0
אֲנוֹמַלִיָה,0,0,0,1,0,1,0,0,1,0
אנון,0,0,0,0,0,0,0,0,0,0
בעילום שם,0,0,0,0,0,1,0,0,0,0
תשובה,0,0,0,0,0,0,0,0,0,0
ניתן לענות,0,0,0,0,0,0,0,0,0,1
עונה,0,0,0,0,0,0,0,0,0,0
נְמָלָה,0,0,0,0,0,0,0,0,0,0
הִתנַגְדוּת,1,0,0,0,0,1,0,0,0,0
יָרִיב,1,0,0,0,0,1,0,0,0,0
אנטגוניסטי,1,0,1,0,0,1,0,0,0,0
אנטה,0,0,0,0,0,0,0,0,0,0
קדם,0,0,0,0,0,0,0,0,0,0
אַנְטִילוֹפָּה,0,0,0,0,0,0,0,0,0,0
אַנטֶנָה,0,0,0,0,0,0,0,0,0,0
קִדמִי,0,0,0,0,0,0,0,0,0,0
הִמנוֹן,0,0,0,0,0,0,0,0,0,0
אַנתוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0
גַחֶלֶת,0,0,1,1,0,1,0,1,0,0
אַנתרוֹפּוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0
אַנטִיבִּיוֹטִי,0,0,0,0,0,0,0,0,0,0
אַנְטִיבִּיוֹטִיקָה,0,0,0,0,0,0,1,0,0,0
אנטיכריסט,1,0,1,1,0,1,0,0,0,0
ציפייה,0,1,0,0,0,0,0,0,0,0
מַקדִים,0,1,0,0,0,0,0,0,0,0
תרופה נגד,0,1,0,0,0,0,1,0,0,1
אנטי פטרייתי,0,0,0,0,0,0,1,0,0,1
אַנטִימוֹן,0,0,0,0,0,0,0,0,0,0
סְלִידָה,1,0,1,0,0,1,0,0,0,0
סוֹחֵר עַתִיקוֹת,0,0,0,0,0,0,0,0,0,0
מְיוּשָׁן,0,0,0,0,0,1,0,0,0,0
עָתִיק,0,0,0,0,0,0,1,0,0,0
יָמֵי קֶדֶם,0,0,0,0,0,0,0,0,0,0
מְחַטֵא,0,0,0,0,0,0,1,0,0,1
אַנְטִי חֵבְרָתִי,1,0,1,1,0,1,0,1,0,0
אַנְטִיתֵזָה,1,0,0,0,0,1,0,0,0,0
אנטיתטי,0,0,0,0,0,0,0,0,0,0
אנטי ויראלי,0,0,0,0,0,0,0,0,0,0
קֶרֶן הַצְבִי,0,0,0,0,0,0,0,0,0,0
סַדָן,0,0,0,0,0,0,0,0,0,0
חֲרָדָה,1,1,0,1,0,1,0,1,0,0
חָרֵד,0,1,0,1,0,1,0,0,0,0
אבי העורקים,0,0,0,0,0,0,0,0,0,0
בִּמְהִירוּת,0,0,0,0,0,0,0,0,0,0
אפאצ'י,0,0,0,1,0,1,0,0,0,0
דִירָה,0,0,0,0,0,0,0,0,0,0
אָדִישׁ,0,0,0,0,0,1,0,1,0,0
אֲדִישׁוּת,0,0,0,0,0,1,0,1,0,0
קוֹף,0,0,0,0,0,0,0,0,0,0
צוֹהַר,0,0,0,0,0,0,0,0,0,0
שִׂיא,0,0,0,0,0,0,0,0,0,0
כְּנִימָה,0,0,1,0,0,1,0,0,0,0
חתיכה,0,0,0,0,0,0,0,0,0,0
בִּטָחוֹן עַצְמִי,0,0,0,0,0,0,1,0,0,0
אפוקליפטי,0,0,0,0,0,0,0,0,0,0
מִתנַצֵל,0,0,0,0,0,0,1,0,0,1
מתנצל,0,0,0,0,0,0,0,0,0,0
לְהִתְנַצֵל,0,0,0,0,0,0,1,1,0,1
הִתנַצְלוּת,0,0,0,0,0,0,1,0,0,0
כְּפִירָה,0,0,0,0,0,0,0,0,0,0
מְשׁוּמָד,0,0,0,0,0,0,0,0,0,0
שליח,0,0,0,0,0,0,1,0,0,1
שליח,0,0,0,0,0,0,0,0,0,1
גֵרֵשׁ,0,0,0,0,0,0,0,0,0,0
מַחרִיד,0,0,1,1,0,1,0,0,0,0
מַנגָנוֹן,0,0,0,0,0,0,0,0,0,0
לבוש,0,0,0,0,0,0,0,0,0,0
ככל הנראה,0,0,0,0,0,0,0,0,0,0
הוֹפָעָה,0,0,0,1,0,0,0,0,1,0
עִרעוּר,0,1,0,0,0,0,0,0,0,0
מראה חיצוני,0,0,0,0,0,0,0,0,0,0
לְרַצוֹת,0,0,0,0,0,0,0,0,0,0
עוֹרֵר,0,0,0,0,0,0,0,0,0,0
לְצַרֵף,0,0,0,0,0,0,0,0,0,0
תוֹסֶפֶת,0,0,0,0,0,0,0,0,0,0
דַלֶקֶת הַתוֹסֶפתָן,0,0,0,1,0,1,0,1,0,0
נִספָּח,0,0,0,0,0,0,0,0,0,0
תֵאָבוֹן,0,0,0,0,0,0,0,0,0,0
מתאבן,0,0,0,0,0,0,0,0,0,0
תְשׁוּאוֹת,0,0,0,0,1,0,1,0,1,1
תפוח עץ,0,0,0,0,0,0,0,0,0,0
מַכשִׁיר,0,0,0,0,0,0,0,0,0,0
מכשירים,0,0,0,0,0,0,0,0,0,0
יָשִׂימוּת,0,0,0,0,0,0,0,0,0,0
יָשִׂים,0,0,0,0,0,0,0,0,0,0
מְבַקֵשׁ,0,1,0,0,0,0,0,0,0,0
יישום,0,0,0,0,0,0,0,0,0,0
להגיש מועמדות,0,0,0,0,0,0,0,0,0,0
לְמַנוֹת,0,0,0,0,0,0,0,0,0,0
קביעת פגישה,0,0,0,0,0,0,0,0,0,0
פגישות,0,0,0,0,0,0,0,0,0,0
לְחַלֵק,0,0,0,0,0,0,0,0,0,0
חלוקה,0,0,0,0,0,0,0,0,0,0
לְהַעֲרִיך,0,0,0,0,0,0,0,0,0,0
ראוי להערכה,0,0,0,0,0,0,0,0,0,0
הוֹקָרָה,0,0,0,0,1,0,1,0,0,1
לַעֲצוֹר,0,0,0,1,0,0,0,0,0,0
חֲשָׁשׁ,0,0,0,1,0,1,0,0,0,0
חוֹשֵׁשׁ,0,1,0,1,0,1,0,0,0,0
שׁוּליִה,0,0,0,0,0,0,0,0,0,1
התמחות,0,0,0,0,0,0,0,0,0,0
גִישָׁה,0,0,0,0,0,0,0,0,0,0
מִתקַרֵב,0,1,0,0,0,0,0,0,0,0
הַסכָּמָה,0,0,0,0,0,0,1,0,0,1
לְקִיחָה,0,0,0,0,0,1,0,0,0,0
הסכמה,0,0,0,0,0,0,1,0,0,0
לְאַשֵׁר,0,0,0,0,1,0,1,0,0,1
מאשרים,0,0,0,0,0,0,1,0,0,0
לְהִתְקַרֵב,0,0,0,0,0,0,0,0,0,0
בְּעֵרֶך,0,0,0,0,0,0,0,0,0,0
מתקרב,0,0,0,0,0,0,0,0,0,0
אוּמדָן,0,0,0,0,0,0,0,0,0,0
אביזרים,0,0,0,0,0,0,0,0,0,0
סינר,0,0,0,0,0,0,0,0,0,0
מַתְאִים,0,0,0,0,0,0,1,0,0,0
כִּשָׁרוֹן,0,0,0,0,0,0,1,0,0,0
אקווה,0,0,0,0,0,0,0,0,0,0
תַרשִׁישׁ,0,0,0,0,0,0,0,0,0,0
אַקוַרִיוּם,0,0,0,0,0,0,0,0,0,0
מֵימִי,0,0,0,0,0,0,0,0,0,0
אַמַת מַיִם,0,0,0,0,0,0,0,0,0,0
מֵימִי,0,0,0,0,0,0,0,0,0,0
גידול,0,0,0,0,0,0,0,0,0,0
פּוֹסֵק,0,0,0,0,0,0,0,0,0,1
לְהַכרִיעַ,0,0,0,0,0,0,0,0,0,0
בוררות,0,1,0,0,0,0,0,0,0,0
בּוֹרֵר,0,0,0,0,0,0,0,0,0,1
סוכת,0,0,0,0,0,0,0,0,0,0
קֶשֶׁת,0,0,0,0,0,0,0,0,0,0
מִקמֶרֶת,0,0,0,0,0,0,0,0,0,0
קֶשֶׁת,0,0,0,0,0,0,0,0,0,0
ארכיאולוגי,0,0,0,0,0,0,0,0,0,0
אַרכֵיאוֹלוֹג,0,0,0,0,0,0,0,0,0,0
אַרכֵיאוֹלוֹגִיָה,0,1,0,0,0,0,1,0,0,0
אַרְכָאִי,0,0,0,0,0,1,0,0,0,0
אַרכִיבִּישׁוֹף,0,0,0,0,0,0,0,0,0,0
קָמוּר,0,0,0,0,0,0,0,0,0,0
קַשָׁת,0,0,0,0,0,0,0,0,0,0
קַשׁתוּת,0,0,0,0,0,0,0,0,0,0
אַב טִיפּוּס,0,0,0,0,0,0,0,0,0,0
אַרכִיפֵּלָג,0,0,0,0,0,0,0,0,0,0
אַדְרִיכָל,0,0,0,0,0,0,0,0,0,0
ארכיטקטורה,0,0,0,0,0,0,0,0,0,1
ארכיון,0,0,0,0,0,0,0,0,0,0
אַרקטִי,0,0,0,0,0,0,0,0,0,0
נִלהָב,0,1,0,0,1,0,1,0,0,0
לַהַט,0,0,0,0,0,0,1,0,0,0
כָּרוּך בְּמַאֲמָצִים,0,0,0,0,0,1,0,0,0,0
אֵזוֹר,0,0,0,0,0,0,0,0,0,0
זִירָה,0,0,0,0,0,0,0,0,0,0
ערולה,0,0,0,0,0,0,0,0,0,0
ארגנט,0,0,0,0,0,0,0,0,0,0
לִטעוֹן,1,0,0,0,0,1,0,0,0,0
טַעֲנָה,1,0,0,0,0,1,0,0,0,0
הַנמָקָה,1,0,0,0,0,0,0,0,0,0
טיעוני,0,0,0,0,0,1,0,0,0,0
טיעונים,1,0,0,0,0,0,0,0,0,0
צָחִיחַ,0,0,0,0,0,1,0,1,0,0
אֲצוּלָה,0,0,0,0,0,0,1,0,0,0
אֲרִיסטוֹקרָט,0,0,0,0,0,0,0,0,0,0
אריסטוקרטי,0,0,0,0,0,0,1,0,0,0
חֶשְׁבּוֹן,0,0,0,0,0,0,0,0,0,0
ארון קודש,0,0,0,0,0,0,0,0,0,0
זְרוֹעַ,0,0,0,0,0,0,0,0,0,0
ארמדה,0,0,0,0,0,0,0,0,0,0
הְתחַמְשׁוּת,1,0,0,1,0,0,0,0,0,0
חימוש,0,0,0,1,0,1,0,0,0,0
עוֹגֶן,0,0,0,0,0,0,0,0,0,0
חָמוּשׁ,1,0,0,1,0,1,1,0,0,0
שִׁריוֹן,0,0,0,1,0,0,1,0,0,1
משוריין,0,0,0,1,0,0,0,0,0,0
נִשׁקִיָה,0,0,0,0,0,0,0,0,0,1
נשק,0,0,0,0,0,0,0,0,0,0
צָבָא,0,0,0,0,0,0,0,0,0,0
אֲרוֹמָה,0,0,0,0,0,0,1,0,0,0
עִירוּר,0,0,0,0,0,0,0,0,0,0
לְעוֹרֵר,0,1,0,0,0,0,1,0,0,0
העמדה לדין,1,0,0,1,0,1,0,1,0,0
לְאַרגֵן,0,0,0,0,0,0,0,0,0,0
מְסוּדָר,0,0,0,0,0,0,0,0,0,0
הֶסדֵר,0,0,0,0,0,0,0,0,0,0
מַעֲרָך,0,0,0,0,0,0,1,0,0,0
פיגורים,0,0,0,0,0,1,0,0,0,0
מַעְצָר,0,0,0,0,0,1,0,0,0,0
הַגָעָה,0,1,0,0,0,0,0,0,0,0
לְהַגִיעַ,0,1,0,0,0,0,0,0,0,0
יְהִירוּת,0,0,0,0,0,1,0,0,0,0
יָהִיר,1,0,1,0,0,1,0,0,0,0
חֵץ,0,0,0,0,0,0,0,0,0,0
מַחסָן נֶשֶׁק,0,0,0,0,0,0,0,0,0,0
אַרסָן,0,0,1,1,0,1,0,1,0,0
הַצָתָה,1,0,0,1,0,1,0,0,0,0
אומנות,0,1,0,0,1,0,1,1,1,0
עוֹרֶק,0,0,0,0,0,0,0,0,0,0
עַרמוּמִי,0,0,0,0,0,0,0,0,0,0
פרוקי רגליים,0,0,0,0,0,0,0,0,0,0
אַרטִישׁוֹק,0,0,0,0,0,0,0,0,0,0
מאמר,0,0,0,0,0,0,0,0,0,0
מאמרים,0,0,0,0,0,0,0,0,0,0
לבטא,0,0,0,0,0,0,1,0,0,0
מִפרוּק,0,0,0,0,0,0,1,0,0,0
תַחְבּוּלָה,0,0,0,0,0,0,0,0,0,0
אָרְטִילֶרִיָה,0,0,0,1,0,1,0,0,0,0
אָמָן,0,0,0,0,0,0,1,0,0,0
אמן,0,0,0,0,0,0,0,0,0,0
אמן,0,0,0,0,0,0,1,0,0,0
אָמָנוּתִי,0,0,0,0,0,0,1,0,0,0
אמנים,0,0,0,0,0,0,0,0,0,0
לַעֲלוֹת,0,0,0,0,0,0,0,0,0,0
עלייה,0,0,0,0,0,0,1,0,0,0
התעלות,0,0,0,0,0,0,0,0,0,0
מַעֲלֶה,0,0,0,0,0,0,1,0,0,0
לְוַדֵא,0,0,0,0,0,0,0,0,0,0
התברר,0,0,0,0,0,0,0,0,0,0
סַגְפָן,0,0,0,0,0,0,0,0,0,0
אֵפֶר,0,0,0,0,0,1,0,0,0,0
מְבוּיָשׁ,0,0,1,0,0,1,0,1,0,0
אפר,0,0,0,0,0,1,0,1,0,0
יָשֵׁן,0,0,0,0,0,0,0,0,0,0
אֶפעֶה,0,0,0,1,0,0,0,0,0,0
אספרטיים,0,0,0,0,0,0,0,0,0,0
אספקט,0,0,0,0,0,0,0,0,0,0
היבטים,0,0,0,0,0,0,0,0,0,0
אַספַלט,0,0,0,0,0,0,0,0,0,0
שְׁאִיפָה,0,1,0,0,1,0,1,0,1,1
לִשְׁאוֹף,0,1,0,0,1,0,1,0,0,0
שואפת,0,1,0,0,1,0,1,0,0,1
תַחַת,0,0,0,0,0,1,0,0,0,0
לִתְקוֹף,1,0,0,1,0,1,0,0,1,0
תוקף,1,0,0,1,0,1,0,1,0,0
מִתנַקֵשׁ,1,0,0,1,0,1,0,1,0,0
להתנקש,1,0,0,1,0,1,0,0,0,0
רֶצַח,1,0,0,1,0,1,0,1,0,0
תקיפה,1,0,0,1,0,1,0,0,0,0
בדיקה,0,0,0,0,0,0,0,0,0,0
מכלול,0,0,0,0,0,0,0,0,0,0
להרכיב,0,0,0,0,0,0,0,0,0,0
התאספו,0,0,0,0,0,0,0,0,0,0
הַרכָּבָה,0,0,0,0,0,0,1,0,0,1
לְהַסכִּים,0,0,0,0,0,0,1,0,0,0
לִטעוֹן,0,0,0,0,0,0,0,0,0,0
טוען,0,0,0,0,0,0,1,0,0,1
טַעֲנָה,0,0,0,0,0,0,0,0,0,0
לְהַעֲרִיך,0,0,0,0,0,0,0,0,0,0
הערכה,0,0,0,0,0,0,0,0,1,1
שַׁמַאִי,0,0,0,0,0,0,0,0,0,1
נכסים,0,0,0,0,0,0,1,0,0,0
מְטוּמטָם,1,0,1,0,0,1,0,0,0,0
לְהַקְצוֹת,0,0,0,0,0,0,0,0,0,0
נאמן,0,0,0,0,0,0,0,0,0,1
מְשִׁימָה,0,0,0,0,0,0,0,0,0,0
להטמיע,0,0,0,0,0,0,0,0,0,0
הַטמָעָה,0,0,0,0,0,0,0,0,0,0
לסייע,0,0,0,0,0,0,1,0,0,1
סִיוּעַ,0,0,0,0,0,0,1,0,0,0
עוֹזֵר,0,0,0,0,0,0,0,0,0,0
חָבֵר,0,0,0,0,0,0,1,0,0,1
אִרגוּן,0,0,0,0,0,0,0,0,0,1
מְגוּוָן,0,0,0,0,0,0,0,0,0,0
מִבְחָר,0,0,0,0,0,0,0,0,0,0
לְשַׁכֵּך,0,0,0,0,0,0,1,0,0,0
הניח,0,0,0,0,0,0,0,0,0,0
בהנחה,0,0,0,0,0,0,0,0,0,0
הנחה,0,0,0,0,0,0,0,0,0,0
הַבטָחָה,0,0,0,0,0,0,1,0,0,1
לְהַבטִיחַ,0,0,0,0,0,0,0,0,0,1
בטוח,0,0,0,0,0,0,1,0,0,1
בוודאי,0,0,0,0,0,0,0,0,0,1
כּוֹכָבִית,0,0,0,0,0,0,0,0,0,0
אסטרואידים,0,0,0,0,0,0,0,0,0,0
אסטיגמציה,0,0,0,0,0,0,0,0,0,0
באופן מדהים,0,0,0,0,0,0,1,0,1,0
תַדְהֵמָה,0,0,0,0,1,0,1,0,1,0
כּוֹכָבִי,0,0,0,0,0,0,0,0,0,0
שולל,0,0,0,1,0,1,0,0,0,0
עפיצות,0,0,0,0,0,1,0,0,0,0
אַסטרוֹלוֹג,0,1,0,0,0,0,1,0,0,0
אַסטרוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0
אַסטרוֹנָאוּט,0,0,0,0,0,0,1,0,0,0
אַסטרוֹנוֹם,0,1,0,0,0,0,1,0,0,0
אַסטרוֹנוֹמִיָה,0,0,0,0,0,0,0,0,0,0
עָרוּם,0,0,0,0,0,0,1,0,0,0
להתנתק,0,0,0,0,0,0,0,0,0,0
מקלט,0,0,0,1,0,1,0,0,0,0
אסימטרית,0,0,0,0,0,0,0,0,0,0
אָסִימֵטְרִיָה,0,0,1,0,0,0,0,0,0,0
אסימפטוטי,0,0,0,0,0,0,0,0,0,0
אטלייה,0,0,0,0,0,0,0,0,0,0
אתאיזם,0,0,0,0,0,1,0,0,0,0
אתאיסטית,0,0,0,0,0,0,0,0,0,0
טרשת עורקים,0,0,0,1,0,1,0,1,0,0
אַתלֵט,0,0,0,0,0,0,1,0,0,0
אַתלֵטִי,0,0,0,0,0,0,1,0,0,0
אתלטיות,0,0,0,0,0,0,0,0,0,0
אַתלֵטִיקָה,0,0,0,0,0,0,0,0,0,0
אַטְלָס,0,0,0,0,0,0,0,0,0,0
אַטמוֹספֵרָה,0,0,0,0,0,0,0,0,0,0
אטמוספרי,0,0,0,0,0,0,0,0,0,0
אָטוֹל,0,0,0,0,0,0,0,0,0,0
אָטוֹם,0,0,0,0,0,0,1,0,0,0
אָטוֹמִי,0,0,0,0,0,0,0,0,0,0
לְכַפֵּר,0,1,0,0,1,0,1,0,0,1
כַּפָּרָה,0,0,0,0,0,0,1,0,0,0
אטריום,0,0,0,0,0,0,0,0,0,0
מְתוֹעָב,1,0,1,0,0,1,0,0,0,0
זוועה,1,0,1,1,0,1,0,1,0,0
לְהִתְנַוֵן,0,0,1,1,0,1,0,1,0,0
לְצַרֵף,0,0,0,0,0,0,0,0,0,0
הִתקַשְׁרוּת,0,0,0,0,0,0,1,0,0,0
לִתְקוֹף,1,0,0,1,0,1,0,0,0,0
לתקוף,1,0,1,1,0,1,0,1,1,0
לְהַשִׂיג,0,0,0,0,0,0,0,0,0,0
בר השגה,0,1,0,0,0,0,1,0,0,0
הַשָׂגָה,0,0,0,0,0,0,1,0,0,0
לְנַסוֹת,0,1,0,0,0,0,0,0,0,0
נוֹכְחוּת,0,1,0,0,0,0,0,0,0,0
מְטַפֵּל,0,0,0,0,0,0,1,0,0,1
תשומת הלב,0,0,0,0,0,0,1,0,0,0
קַשׁוּב,0,0,0,0,0,0,1,0,0,1
לְהַחלִישׁ,0,0,0,0,0,0,0,0,0,0
מוחלש,0,0,0,0,0,1,0,0,0,0
הנחתה,0,0,0,0,0,1,0,1,0,0
לְהַעִיד,0,0,0,0,0,0,1,0,0,1
עֵדוּת,0,0,0,0,0,0,0,0,0,1
עֲלִיַת גַג,0,0,0,0,0,0,0,0,0,0
לבוש,0,0,0,0,0,0,0,0,0,0
יַחַס,0,0,0,0,0,0,0,0,0,0
עוד,1,0,0,1,0,0,1,0,0,1
מְשִׁיכָה,0,0,0,0,0,0,1,0,0,0
מְשִׁיכָה,0,0,0,0,0,0,1,0,0,0
ניתן לייחס,0,0,0,0,0,0,0,0,0,0
תְכוּנָה,0,0,0,0,0,0,0,0,0,0
שִׁיוּך,0,0,0,0,0,0,0,0,0,0
התשה,0,0,0,0,0,0,0,0,0,0
ערמוני,0,0,0,0,0,0,0,0,0,0
מכירה פומבית,0,1,0,0,0,0,0,0,0,0
מכרז,0,0,0,0,0,0,0,0,0,0
נוֹעָז,0,0,0,0,0,0,0,0,0,0
חוּצפָּה,0,0,0,0,0,1,0,0,0,0
נִשׁמָע,0,0,0,0,0,0,0,0,0,0
קהל,0,1,0,0,0,0,0,0,0,0
בְּדִיקָה,0,0,0,0,0,0,0,0,0,0
מבחן קבלה,0,0,0,0,0,0,0,0,0,0
מבקר,0,0,0,1,0,0,0,0,0,1
אוּלָם,0,0,0,0,0,0,0,0,0,0
שְׁמִיעָתִי,0,0,0,0,0,0,0,0,0,0
משהו,0,0,0,0,0,0,0,0,0,0
לְהַגדִיל,0,0,0,0,0,0,1,0,0,0
הגדלה,0,0,0,0,0,0,0,0,0,0
אוגוסט,0,0,0,0,0,0,1,0,0,0
דוֹדָה,0,0,0,0,0,0,1,0,0,1
הילה,0,0,0,0,0,0,1,0,0,0
זוֹהַר קוֹטבִי,0,0,0,0,0,0,0,0,0,0
חָסוּת,0,0,0,0,0,0,0,0,0,0
מבשר טוב,0,1,0,0,1,0,1,0,0,0
חָמוּר,0,0,0,1,0,1,0,1,0,0
צֶנַע,0,0,0,0,0,1,0,0,0,0
אוֹתֶנְטִי,0,0,0,0,1,0,1,0,0,1
לְאַמֵת,0,0,0,0,0,0,0,0,0,1
אימות,0,0,0,0,0,0,0,0,0,1
אוֹתֶנְטִיוּת,0,0,0,0,0,0,1,0,0,1
מְחַבֵּר,0,0,0,0,0,0,1,0,0,1
מוּסמָך,0,0,0,0,0,0,1,0,0,1
רָשׁוּת,0,0,0,0,0,0,1,0,0,1
הרשאה,0,0,0,0,0,0,1,0,0,1
לְאַשֵׁר,0,0,0,0,0,0,0,0,0,1
מורשה,0,0,0,0,0,0,1,0,0,0
מחבר,0,0,0,0,0,0,0,0,0,0
אוטומטי,0,0,0,0,0,0,0,0,0,0
אוֹטוֹבִּיוֹגְרָפִיָה,0,0,0,0,0,0,0,0,0,0
אוטוקרטית,0,0,0,0,0,1,0,0,0,0
חֲתִימָה,0,0,0,0,0,0,0,0,0,0
אוֹטוֹמָטִי,0,0,0,0,0,0,0,0,0,1
מְכוֹנִית,0,0,0,0,0,0,0,0,0,0
אוטונומיה,0,0,0,0,0,0,0,0,0,0
נתיחה,0,0,1,1,0,1,0,1,0,0
סתָיו,0,0,0,0,0,0,0,0,0,0
עזר,0,0,0,0,0,0,0,0,0,0
לְהוֹעִיל,0,0,0,0,0,0,0,0,0,0
מַפּוֹלֶת שְׁלָגִים,0,0,0,1,0,1,0,1,1,0
חַמדָנוּת,1,0,1,0,0,1,0,0,0,0
גִלגוּל,0,0,0,0,0,0,1,0,0,0
נוֹקֵם,1,0,0,0,0,1,0,0,0,0
שְׁדֵרָה,0,0,0,0,0,0,0,0,0,0
aver,0,0,0,0,0,0,0,0,0,0
מְמוּצָע,0,0,0,0,0,0,0,0,0,0
מִתנַגֵד,1,0,1,1,0,1,0,0,0,0
סְלִידָה,1,0,1,1,0,1,0,0,0,0
לִמְנוֹעַ,0,0,0,0,0,0,0,0,0,0
ציפורים,0,0,0,0,0,0,0,0,0,0
תְעוּפָה,0,0,0,0,0,0,0,0,0,0
טַיָס,0,0,0,0,0,0,0,0,0,0
לָהוּט,0,0,0,0,0,0,0,0,0,0
אבוקדו,0,0,0,0,0,0,0,0,0,0
לְהִמָנַע,0,0,0,1,0,1,0,0,0,0
הימנעות,0,0,0,1,0,1,0,0,0,0
הימנעות,0,0,0,1,0,0,0,0,0,0
לְהַמתִין,0,1,0,0,0,0,0,0,0,0
עֵר,0,0,0,0,0,0,0,0,0,0
לְהָעִיר,0,0,0,0,0,0,0,0,0,0
פרס,0,1,0,0,1,0,1,0,1,1
יראת כבוד,0,0,0,0,0,0,0,0,0,0
נורא,1,0,1,1,0,1,0,1,0,0
סִרבּוּל,0,0,1,0,0,1,0,0,0,0
סְכָכָה,0,0,0,0,0,0,0,0,0,0
משובש,0,0,0,0,0,1,0,0,0,0
צִירִי,0,0,0,0,0,0,0,0,0,0
אַקסִיוֹמָה,0,0,0,0,0,0,0,0,0,1
אַקסִיוֹמָתִי,0,0,0,0,0,0,0,0,0,1
צִיר,0,0,0,0,0,0,0,0,0,0
סֶרֶן,0,0,0,0,0,0,0,0,0,0
אה,0,0,0,0,0,0,1,0,0,0
כן,0,0,0,0,0,0,1,0,0,0
אַזִימוּט,0,0,0,0,0,0,0,0,0,0
צבע תכלת,0,0,0,0,0,0,0,0,0,0
פִּטפּוּט,0,0,0,0,0,1,0,0,0,0
מקשקש,0,0,0,0,0,1,0,0,0,0
בַּבּוּן,0,0,1,0,0,1,0,0,0,0
תִינוֹק,0,0,0,0,1,0,1,0,0,0
שְׁמַרטַף,0,0,0,0,0,0,0,0,0,1
בגרות,0,0,0,0,0,0,1,0,0,0
