Ukrainian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
антагоніст,1,0,0,0,0,1,0,0,0,0
антагоністичний,1,0,1,0,0,1,0,0,0,0
анте,0,0,0,0,0,0,0,0,0,0
антецедент,0,0,0,0,0,0,0,0,0,0
антилопа,0,0,0,0,0,0,0,0,0,0
антена,0,0,0,0,0,0,0,0,0,0
передній,0,0,0,0,0,0,0,0,0,0
гімн,0,0,0,0,0,0,0,0,0,0
антологія,0,0,0,0,0,0,0,0,0,0
сибірська виразка,0,0,1,1,0,1,0,1,0,0
антропологія,0,0,0,0,0,0,0,0,0,0
антибіотик,0,0,0,0,0,0,0,0,0,0
антибіотики,0,0,0,0,0,0,1,0,0,0
антихрист,1,0,1,1,0,1,0,0,0,0
очікування,0,1,0,0,0,0,0,0,0,0
випереджаючий,0,1,0,0,0,0,0,0,0,0
протиотрута,0,1,0,0,0,0,1,0,0,1
протигрибковий,0,0,0,0,0,0,1,0,0,1
сурма,0,0,0,0,0,0,0,0,0,0
антипатія,1,0,1,0,0,1,0,0,0,0
антиквар,0,0,0,0,0,0,0,0,0,0
застарілий,0,0,0,0,0,1,0,0,0,0
античний,0,0,0,0,0,0,1,0,0,0
античність,0,0,0,0,0,0,0,0,0,0
антисептик,0,0,0,0,0,0,1,0,0,1
антисоціальний,1,0,1,1,0,1,0,1,0,0
антитеза,1,0,0,0,0,1,0,0,0,0
антитетичний,0,0,0,0,0,0,0,0,0,0
противірусні ліки,0,0,0,0,0,0,0,0,0,0
панти,0,0,0,0,0,0,0,0,0,0
ковадло,0,0,0,0,0,0,0,0,0,0
занепокоєння,1,1,0,1,0,1,0,1,0,0
тривожний,0,1,0,1,0,1,0,0,0,0
аорта,0,0,0,0,0,0,0,0,0,0
швидко,0,0,0,0,0,0,0,0,0,0
apache,0,0,0,1,0,1,0,0,0,0
квартира,0,0,0,0,0,0,0,0,0,0
апатичний,0,0,0,0,0,1,0,1,0,0
апатія,0,0,0,0,0,1,0,1,0,0
мавпа,0,0,0,0,0,0,0,0,0,0
діафрагма,0,0,0,0,0,0,0,0,0,0
вершина,0,0,0,0,0,0,0,0,0,0
попелиця,0,0,1,0,0,1,0,0,0,0
шматок,0,0,0,0,0,0,0,0,0,0
апломб,0,0,0,0,0,0,1,0,0,0
апокаліптичний,0,0,0,0,0,0,0,0,0,0
вибачливий,0,0,0,0,0,0,1,0,0,1
апологет,0,0,0,0,0,0,0,0,0,0
вибачитися,0,0,0,0,0,0,1,1,0,1
вибачення,0,0,0,0,0,0,1,0,0,0
відступництво,0,0,0,0,0,0,0,0,0,0
віровідступник,0,0,0,0,0,0,0,0,0,0
апостол,0,0,0,0,0,0,1,0,0,1
апостольський,0,0,0,0,0,0,0,0,0,1
апостроф,0,0,0,0,0,0,0,0,0,0
жахливий,0,0,1,1,0,1,0,0,0,0
апарат,0,0,0,0,0,0,0,0,0,0
одяг,0,0,0,0,0,0,0,0,0,0
мабуть,0,0,0,0,0,0,0,0,0,0
привид,0,0,0,1,0,0,0,0,1,0
звернення,0,1,0,0,0,0,0,0,0,0
зовнішній вигляд,0,0,0,0,0,0,0,0,0,0
заспокоювати,0,0,0,0,0,0,0,0,0,0
скаржник,0,0,0,0,0,0,0,0,0,0
додавати,0,0,0,0,0,0,0,0,0,0
придаток,0,0,0,0,0,0,0,0,0,0
апендицит,0,0,0,1,0,1,0,1,0,0
апендикс,0,0,0,0,0,0,0,0,0,0
апетит,0,0,0,0,0,0,0,0,0,0
закуска,0,0,0,0,0,0,0,0,0,0
оплески,0,0,0,0,1,0,1,0,1,1
яблуко,0,0,0,0,0,0,0,0,0,0
прилад,0,0,0,0,0,0,0,0,0,0
побутова техніка,0,0,0,0,0,0,0,0,0,0
застосовність,0,0,0,0,0,0,0,0,0,0
застосовно,0,0,0,0,0,0,0,0,0,0
заявник,0,1,0,0,0,0,0,0,0,0
додаток,0,0,0,0,0,0,0,0,0,0
застосувати,0,0,0,0,0,0,0,0,0,0
призначити,0,0,0,0,0,0,0,0,0,0
призначення,0,0,0,0,0,0,0,0,0,0
призначення,0,0,0,0,0,0,0,0,0,0
розподіляти,0,0,0,0,0,0,0,0,0,0
розподіл,0,0,0,0,0,0,0,0,0,0
оцінювати,0,0,0,0,0,0,0,0,0,0
помітний,0,0,0,0,0,0,0,0,0,0
вдячність,0,0,0,0,1,0,1,0,0,1
затримати,0,0,0,1,0,0,0,0,0,0
побоювання,0,0,0,1,0,1,0,0,0,0
побоюється,0,1,0,1,0,1,0,0,0,0
учень,0,0,0,0,0,0,0,0,0,1
учнівство,0,0,0,0,0,0,0,0,0,0
підхід,0,0,0,0,0,0,0,0,0,0
наближається,0,1,0,0,0,0,0,0,0,0
апробація,0,0,0,0,0,0,1,0,0,1
привласнення,0,0,0,0,0,1,0,0,0,0
затвердження,0,0,0,0,0,0,1,0,0,0
затвердити,0,0,0,0,1,0,1,0,0,1
схвалюючи,0,0,0,0,0,0,1,0,0,0
приблизний,0,0,0,0,0,0,0,0,0,0
приблизно,0,0,0,0,0,0,0,0,0,0
наближення,0,0,0,0,0,0,0,0,0,0
наближення,0,0,0,0,0,0,0,0,0,0
приналежності,0,0,0,0,0,0,0,0,0,0
фартух,0,0,0,0,0,0,0,0,0,0
кв,0,0,0,0,0,0,1,0,0,0
здатність,0,0,0,0,0,0,1,0,0,0
аква,0,0,0,0,0,0,0,0,0,0
аквамарин,0,0,0,0,0,0,0,0,0,0
акваріум,0,0,0,0,0,0,0,0,0,0
водний,0,0,0,0,0,0,0,0,0,0
акведук,0,0,0,0,0,0,0,0,0,0
водний,0,0,0,0,0,0,0,0,0,0
орний,0,0,0,0,0,0,0,0,0,0
арбітр,0,0,0,0,0,0,0,0,0,1
арбітражний суд,0,0,0,0,0,0,0,0,0,0
арбітраж,0,1,0,0,0,0,0,0,0,0
арбітр,0,0,0,0,0,0,0,0,0,1
альтанка,0,0,0,0,0,0,0,0,0,0
дуга,0,0,0,0,0,0,0,0,0,0
аркада,0,0,0,0,0,0,0,0,0,0
арх,0,0,0,0,0,0,0,0,0,0
археологічний,0,0,0,0,0,0,0,0,0,0
археолог,0,0,0,0,0,0,0,0,0,0
археологія,0,1,0,0,0,0,1,0,0,0
архаїчний,0,0,0,0,0,1,0,0,0,0
архієпископ,0,0,0,0,0,0,0,0,0,0
арочні,0,0,0,0,0,0,0,0,0,0
лучник,0,0,0,0,0,0,0,0,0,0
стрільба з лука,0,0,0,0,0,0,0,0,0,0
архетип,0,0,0,0,0,0,0,0,0,0
архіпелаг,0,0,0,0,0,0,0,0,0,0
архітектор,0,0,0,0,0,0,0,0,0,0
архітектура,0,0,0,0,0,0,0,0,0,1
архів,0,0,0,0,0,0,0,0,0,0
арктичний,0,0,0,0,0,0,0,0,0,0
палкий,0,1,0,0,1,0,1,0,0,0
палкість,0,0,0,0,0,0,1,0,0,0
важкий,0,0,0,0,0,1,0,0,0,0
область,0,0,0,0,0,0,0,0,0,0
арена,0,0,0,0,0,0,0,0,0,0
ареола,0,0,0,0,0,0,0,0,0,0
срібний,0,0,0,0,0,0,0,0,0,0
сперечатися,1,0,0,0,0,1,0,0,0,0
аргумент,1,0,0,0,0,1,0,0,0,0
аргументація,1,0,0,0,0,0,0,0,0,0
аргументативний,0,0,0,0,0,1,0,0,0,0
аргументи,1,0,0,0,0,0,0,0,0,0
посушливий,0,0,0,0,0,1,0,1,0,0
аристократії,0,0,0,0,0,0,1,0,0,0
аристократ,0,0,0,0,0,0,0,0,0,0
аристократичний,0,0,0,0,0,0,1,0,0,0
арифметика,0,0,0,0,0,0,0,0,0,0
ковчег,0,0,0,0,0,0,0,0,0,0
рука,0,0,0,0,0,0,0,0,0,0
армада,0,0,0,0,0,0,0,0,0,0
озброєння,1,0,0,1,0,0,0,0,0,0
озброєння,0,0,0,1,0,1,0,0,0,0
арматура,0,0,0,0,0,0,0,0,0,0
озброєний,1,0,0,1,0,1,1,0,0,0
броня,0,0,0,1,0,0,1,0,0,1
броньований,0,0,0,1,0,0,0,0,0,0
збройовий склад,0,0,0,0,0,0,0,0,0,1
озброєння,0,0,0,0,0,0,0,0,0,0
армії,0,0,0,0,0,0,0,0,0,0
аромат,0,0,0,0,0,0,1,0,0,0
збудження,0,0,0,0,0,0,0,0,0,0
збудити,0,1,0,0,0,0,1,0,0,0
обвинувачення,1,0,0,1,0,1,0,1,0,0
влаштовувати,0,0,0,0,0,0,0,0,0,0
влаштовано,0,0,0,0,0,0,0,0,0,0
аранжування,0,0,0,0,0,0,0,0,0,0
масив,0,0,0,0,0,0,1,0,0,0
заборгованість,0,0,0,0,0,1,0,0,0,0
арешт,0,0,0,0,0,1,0,0,0,0
прибуття,0,1,0,0,0,0,0,0,0,0
прибути,0,1,0,0,0,0,0,0,0,0
зарозумілість,0,0,0,0,0,1,0,0,0,0
зарозумілий,1,0,1,0,0,1,0,0,0,0
стрілка,0,0,0,0,0,0,0,0,0,0
арсенал,0,0,0,0,0,0,0,0,0,0
миш'як,0,0,1,1,0,1,0,1,0,0
підпал,1,0,0,1,0,1,0,0,0,0
ст,0,1,0,0,1,0,1,1,1,0
артерія,0,0,0,0,0,0,0,0,0,0
хитрий,0,0,0,0,0,0,0,0,0,0
членистоногі,0,0,0,0,0,0,0,0,0,0
артишок,0,0,0,0,0,0,0,0,0,0
стаття,0,0,0,0,0,0,0,0,0,0
статті,0,0,0,0,0,0,0,0,0,0
артикулювати,0,0,0,0,0,0,1,0,0,0
артикуляція,0,0,0,0,0,0,1,0,0,0
штучність,0,0,0,0,0,0,0,0,0,0
артилерія,0,0,0,1,0,1,0,0,0,0
ремісник,0,0,0,0,0,0,1,0,0,0
художник,0,0,0,0,0,0,0,0,0,0
артистка,0,0,0,0,0,0,1,0,0,0
художній,0,0,0,0,0,0,1,0,0,0
артисти,0,0,0,0,0,0,0,0,0,0
підніматися,0,0,0,0,0,0,0,0,0,0
панування,0,0,0,0,0,0,1,0,0,0
вознесіння,0,0,0,0,0,0,0,0,0,0
сходження,0,0,0,0,0,0,1,0,0,0
констатувати,0,0,0,0,0,0,0,0,0,0
встановлено,0,0,0,0,0,0,0,0,0,0
аскетичний,0,0,0,0,0,0,0,0,0,0
зола,0,0,0,0,0,1,0,0,0,0
соромно,0,0,1,0,0,1,0,1,0,0
попіл,0,0,0,0,0,1,0,1,0,0
спить,0,0,0,0,0,0,0,0,0,0
жерех,0,0,0,1,0,0,0,0,0,0
аспартам,0,0,0,0,0,0,0,0,0,0
аспект,0,0,0,0,0,0,0,0,0,0
аспекти,0,0,0,0,0,0,0,0,0,0
асфальт,0,0,0,0,0,0,0,0,0,0
прагнення,0,1,0,0,1,0,1,0,1,1
прагнути,0,1,0,0,1,0,1,0,0,0
прагнучи,0,1,0,0,1,0,1,0,0,1
дупа,0,0,0,0,0,1,0,0,0,0
нападати,1,0,0,1,0,1,0,0,1,0
нападник,1,0,0,1,0,1,0,1,0,0
вбивця,1,0,0,1,0,1,0,1,0,0
вбити,1,0,0,1,0,1,0,0,0,0
вбивство,1,0,0,1,0,1,0,1,0,0
напад,1,0,0,1,0,1,0,0,0,0
аналіз,0,0,0,0,0,0,0,0,0,0
збірка,0,0,0,0,0,0,0,0,0,0
зібрати,0,0,0,0,0,0,0,0,0,0
зібрані,0,0,0,0,0,0,0,0,0,0
збірка,0,0,0,0,0,0,1,0,0,1
згода,0,0,0,0,0,0,1,0,0,0
стверджувати,0,0,0,0,0,0,0,0,0,0
стверджуючи,0,0,0,0,0,0,1,0,0,1
твердження,0,0,0,0,0,0,0,0,0,0
оцінити,0,0,0,0,0,0,0,0,0,0
оцінка,0,0,0,0,0,0,0,0,1,1
засідатель,0,0,0,0,0,0,0,0,0,1
активів,0,0,0,0,0,0,1,0,0,0
мудак,1,0,1,0,0,1,0,0,0,0
призначити,0,0,0,0,0,0,0,0,0,0
правонаступник,0,0,0,0,0,0,0,0,0,1
призначення,0,0,0,0,0,0,0,0,0,0
асимілювати,0,0,0,0,0,0,0,0,0,0
асиміляція,0,0,0,0,0,0,0,0,0,0
допомогти,0,0,0,0,0,0,1,0,0,1
допомогу,0,0,0,0,0,0,1,0,0,0
помічник,0,0,0,0,0,0,0,0,0,0
асоційований,0,0,0,0,0,0,1,0,0,1
об'єднання,0,0,0,0,0,0,0,0,0,1
асорті,0,0,0,0,0,0,0,0,0,0
асортимент,0,0,0,0,0,0,0,0,0,0
заспокоєння,0,0,0,0,0,0,1,0,0,0
передбачається,0,0,0,0,0,0,0,0,0,0
припускаючи,0,0,0,0,0,0,0,0,0,0
припущення,0,0,0,0,0,0,0,0,0,0
запевнення,0,0,0,0,0,0,1,0,0,1
запевняти,0,0,0,0,0,0,0,0,0,1
запевнив,0,0,0,0,0,0,1,0,0,1
напевно,0,0,0,0,0,0,0,0,0,1
зірочка,0,0,0,0,0,0,0,0,0,0
астероїди,0,0,0,0,0,0,0,0,0,0
астигматизм,0,0,0,0,0,0,0,0,0,0
вражаюче,0,0,0,0,0,0,1,0,1,0
здивування,0,0,0,0,1,0,1,0,1,0
астральний,0,0,0,0,0,0,0,0,0,0
заблуканий,0,0,0,1,0,1,0,0,0,0
терпкий,0,0,0,0,0,1,0,0,0,0
астролог,0,1,0,0,0,0,1,0,0,0
астрологія,0,0,0,0,0,0,0,0,0,0
космонавт,0,0,0,0,0,0,1,0,0,0
астроном,0,1,0,0,0,0,1,0,0,0
астрономія,0,0,0,0,0,0,0,0,0,0
проникливий,0,0,0,0,0,0,1,0,0,0
розділити,0,0,0,0,0,0,0,0,0,0
притулок,0,0,0,1,0,1,0,0,0,0
асиметричний,0,0,0,0,0,0,0,0,0,0
асиметрія,0,0,1,0,0,0,0,0,0,0
асимптотичний,0,0,0,0,0,0,0,0,0,0
ательє,0,0,0,0,0,0,0,0,0,0
атеїзм,0,0,0,0,0,1,0,0,0,0
атеїстичний,0,0,0,0,0,0,0,0,0,0
атеросклероз,0,0,0,1,0,1,0,1,0,0
спортсмен,0,0,0,0,0,0,1,0,0,0
спортивний,0,0,0,0,0,0,1,0,0,0
атлетизм,0,0,0,0,0,0,0,0,0,0
легка атлетика,0,0,0,0,0,0,0,0,0,0
атлас,0,0,0,0,0,0,0,0,0,0
атмосфера,0,0,0,0,0,0,0,0,0,0
атмосферний,0,0,0,0,0,0,0,0,0,0
атол,0,0,0,0,0,0,0,0,0,0
атом,0,0,0,0,0,0,1,0,0,0
атомний,0,0,0,0,0,0,0,0,0,0
спокутувати,0,1,0,0,1,0,1,0,0,1
спокута,0,0,0,0,0,0,1,0,0,0
атріум,0,0,0,0,0,0,0,0,0,0
жорстокий,1,0,1,0,0,1,0,0,0,0
звірство,1,0,1,1,0,1,0,1,0,0
атрофія,0,0,1,1,0,1,0,1,0,0
прикріпити,0,0,0,0,0,0,0,0,0,0
вкладення,0,0,0,0,0,0,1,0,0,0
напад,1,0,0,1,0,1,0,0,0,0
атакуючий,1,0,1,1,0,1,0,1,1,0
досягти,0,0,0,0,0,0,0,0,0,0
досяжний,0,1,0,0,0,0,1,0,0,0
досягнення,0,0,0,0,0,0,1,0,0,0
спроба,0,1,0,0,0,0,0,0,0,0
відвідуваність,0,1,0,0,0,0,0,0,0,0
обслуговуючий персонал,0,0,0,0,0,0,1,0,0,1
уваги,0,0,0,0,0,0,1,0,0,0
уважний,0,0,0,0,0,0,1,0,0,1
послаблювати,0,0,0,0,0,0,0,0,0,0
ослаблений,0,0,0,0,0,1,0,0,0,0
затухання,0,0,0,0,0,1,0,1,0,0
засвідчувати,0,0,0,0,0,0,1,0,0,1
атестація,0,0,0,0,0,0,0,0,0,1
мансарда,0,0,0,0,0,0,0,0,0,0
наряд,0,0,0,0,0,0,0,0,0,0
ставлення,0,0,0,0,0,0,0,0,0,0
адвокат,1,0,0,1,0,0,1,0,0,1
тяжіння,0,0,0,0,0,0,1,0,0,0
привабливість,0,0,0,0,0,0,1,0,0,0
приписуваний,0,0,0,0,0,0,0,0,0,0
атрибут,0,0,0,0,0,0,0,0,0,0
атрибуція,0,0,0,0,0,0,0,0,0,0
виснаження,0,0,0,0,0,0,0,0,0,0
каштановий,0,0,0,0,0,0,0,0,0,0
аукціон,0,1,0,0,0,0,0,0,0,0
аукціоніст,0,0,0,0,0,0,0,0,0,0
зухвалий,0,0,0,0,0,0,0,0,0,0
зухвалість,0,0,0,0,0,1,0,0,0,0
чутний,0,0,0,0,0,0,0,0,0,0
аудиторія,0,1,0,0,0,0,0,0,0,0
аудит,0,0,0,0,0,0,0,0,0,0
прослуховування,0,0,0,0,0,0,0,0,0,0
аудитор,0,0,0,1,0,0,0,0,0,1
аудиторія,0,0,0,0,0,0,0,0,0,0
слуховий,0,0,0,0,0,0,0,0,0,0
нічого,0,0,0,0,0,0,0,0,0,0
збільшити,0,0,0,0,0,0,1,0,0,0
збільшення,0,0,0,0,0,0,0,0,0,0
серпень,0,0,0,0,0,0,1,0,0,0
тітка,0,0,0,0,0,0,1,0,0,1
аура,0,0,0,0,0,0,1,0,0,0
полярне сяйво,0,0,0,0,0,0,0,0,0,0
егідою,0,0,0,0,0,0,0,0,0,0
сприятливий,0,1,0,0,1,0,1,0,0,0
суворий,0,0,0,1,0,1,0,1,0,0
економія,0,0,0,0,0,1,0,0,0,0
автентичний,0,0,0,0,1,0,1,0,0,1
автентифікувати,0,0,0,0,0,0,0,0,0,1
аутентифікація,0,0,0,0,0,0,0,0,0,1
автентичність,0,0,0,0,0,0,1,0,0,1
автор,0,0,0,0,0,0,1,0,0,1
авторитетний,0,0,0,0,0,0,1,0,0,1
авторитет,0,0,0,0,0,0,1,0,0,1
авторизація,0,0,0,0,0,0,1,0,0,1
авторизувати,0,0,0,0,0,0,0,0,0,1
уповноважений,0,0,0,0,0,0,1,0,0,0
авторство,0,0,0,0,0,0,0,0,0,0
авто,0,0,0,0,0,0,0,0,0,0
автобіографія,0,0,0,0,0,0,0,0,0,0
самодержавний,0,0,0,0,0,1,0,0,0,0
автограф,0,0,0,0,0,0,0,0,0,0
автоматичний,0,0,0,0,0,0,0,0,0,1
автомобільний,0,0,0,0,0,0,0,0,0,0
автономія,0,0,0,0,0,0,0,0,0,0
розтин,0,0,1,1,0,1,0,1,0,0
осінь,0,0,0,0,0,0,0,0,0,0
допоміжний,0,0,0,0,0,0,0,0,0,0
користь,0,0,0,0,0,0,0,0,0,0
лавина,0,0,0,1,0,1,0,1,1,0
скупість,1,0,1,0,0,1,0,0,0,0
аватар,0,0,0,0,0,0,1,0,0,0
месник,1,0,0,0,0,1,0,0,0,0
просп,0,0,0,0,0,0,0,0,0,0
ср,0,0,0,0,0,0,0,0,0,0
середній,0,0,0,0,0,0,0,0,0,0
несприятливий,1,0,1,1,0,1,0,0,0,0
відраза,1,0,1,1,0,1,0,0,0,0
відвертати,0,0,0,0,0,0,0,0,0,0
вольєр,0,0,0,0,0,0,0,0,0,0
авіації,0,0,0,0,0,0,0,0,0,0
льотчик,0,0,0,0,0,0,0,0,0,0
жадібний,0,0,0,0,0,0,0,0,0,0
авокадо,0,0,0,0,0,0,0,0,0,0
уникати,0,0,0,1,0,1,0,0,0,0
уникнення,0,0,0,1,0,1,0,0,0,0
уникнення,0,0,0,1,0,0,0,0,0,0
чекати,0,1,0,0,0,0,0,0,0,0
прокинутися,0,0,0,0,0,0,0,0,0,0
пробудити,0,0,0,0,0,0,0,0,0,0
премія,0,1,0,0,1,0,1,0,1,1
трепет,0,0,0,0,0,0,0,0,0,0
жахливо,1,0,1,1,0,1,0,1,0,0
незграбність,0,0,1,0,0,1,0,0,0,0
тент,0,0,0,0,0,0,0,0,0,0
наперекосяк,0,0,0,0,0,1,0,0,0,0
осьовий,0,0,0,0,0,0,0,0,0,0
аксіома,0,0,0,0,0,0,0,0,0,1
аксіоматичний,0,0,0,0,0,0,0,0,0,1
вісь,0,0,0,0,0,0,0,0,0,0
вісь,0,0,0,0,0,0,0,0,0,0
ай,0,0,0,0,0,0,1,0,0,0
так,0,0,0,0,0,0,1,0,0,0
азимут,0,0,0,0,0,0,0,0,0,0
блакитний,0,0,0,0,0,0,0,0,0,0
лепетати,0,0,0,0,0,1,0,0,0,0
лепетати,0,0,0,0,0,1,0,0,0,0
бабуїн,0,0,1,0,0,1,0,0,0,0
дитина,0,0,0,0,1,0,1,0,0,0
няня,0,0,0,0,0,0,0,0,0,1
бакалавра,0,0,0,0,0,0,1,0,0,0
баккара,0,0,0,0,0,0,0,0,0,0
холостяк,0,0,0,0,0,0,0,0,0,0
назад,0,0,0,0,0,0,0,0,0,0
хребет,1,0,0,0,0,0,1,0,0,1
спонсор,0,0,0,0,0,0,0,0,0,1
зворотний ефект,0,0,0,0,0,0,0,0,0,0
нарди,0,0,0,0,0,0,0,0,0,0
фон,0,0,0,0,0,0,0,0,0,0
екскаватор,0,0,0,0,0,0,0,0,0,0
рюкзак,0,0,0,0,0,0,0,0,0,0
назад,0,0,0,0,0,0,0,0,0,0
назад,0,0,0,0,0,1,0,0,0,0
задом наперед,0,0,1,0,0,1,0,0,0,0
затон,0,0,0,0,0,1,0,1,0,0
бактерії,0,0,1,1,0,1,0,1,0,0
бактерія,0,0,1,1,0,1,0,0,0,0
погано,1,0,1,1,0,1,0,1,0,0
значок,0,0,0,0,0,0,0,0,0,1
борсук,1,0,0,0,0,1,0,0,0,0
погано,0,0,0,0,0,1,0,1,0,0
поганість,1,0,1,1,0,1,0,0,0,0
перегородка,0,0,0,0,0,0,0,0,0,0
сумка,0,0,0,0,0,0,0,0,0,0
багаж,0,0,0,0,0,0,0,0,0,0
мішкуватий,0,0,0,0,0,0,0,0,0,0
волинки,0,0,0,0,0,0,0,0,0,0
застава,0,0,0,0,0,0,0,0,0,0
судовий виконавець,0,0,0,1,0,1,0,0,0,1
наживка,0,0,0,1,0,1,0,0,0,1
випікати,0,0,0,0,0,0,0,0,0,0
пекарня,0,0,0,0,0,0,0,0,0,0
випічка,0,0,0,0,0,0,0,0,0,0
бал,0,0,0,0,0,0,0,0,0,0
баланс,0,0,0,0,0,0,1,0,0,0
збалансований,0,0,0,0,0,0,1,0,0,0
балкон,0,0,0,0,0,0,0,0,0,0
лисий,0,0,0,0,0,0,0,0,0,0
тюк,0,0,0,1,0,1,0,0,0,0
перешкода,0,0,0,0,0,1,0,0,0,0
м'яч,0,0,0,0,0,0,0,0,0,0
балада,0,0,0,0,0,0,1,0,0,0
баласт,0,0,0,0,0,0,0,0,0,0
балет,0,0,0,0,0,0,1,0,0,0
повітряна куля,0,0,0,0,0,0,0,0,0,0
голосування,0,1,0,0,0,0,1,0,0,1
бальна зала,0,0,0,0,0,0,0,0,0,0
бальзам,0,1,0,0,1,1,1,0,0,0
ароматний,0,0,0,0,0,0,0,0,0,0
бальзам,0,0,0,0,0,0,1,0,0,0
бальзамічний,0,0,0,0,0,0,0,0,0,0
заборона,0,0,0,0,0,1,0,0,0,0
банан,0,0,0,0,0,0,0,0,0,0
гурт,0,0,0,0,0,0,0,0,0,0
бинт,0,0,0,0,0,0,0,0,0,0
бандит,0,0,0,0,0,1,0,0,0,0
перемога,0,0,0,0,0,0,0,0,0,0
прокляття,1,0,1,1,0,1,0,0,0,0
чубчик,1,0,1,1,0,1,0,1,1,0
стукач,1,1,0,1,0,1,0,0,1,0
вигнати,1,0,1,1,0,1,0,1,0,0
вигнаний,1,0,0,1,0,1,0,1,0,0
вигнання,1,0,1,0,0,1,0,1,0,0
банджо,0,0,0,0,0,0,0,0,0,0
банку,0,0,0,0,0,0,0,0,0,1
банкір,0,0,0,0,0,0,0,0,0,1
банкрут,0,0,0,1,0,1,0,1,0,0
банкрутство,1,0,1,1,0,1,0,1,0,0
банер,0,0,0,0,0,0,0,0,0,0
банкет,0,1,0,0,1,0,1,0,0,0
банши,1,0,1,1,0,1,0,1,0,0
стьоб,0,0,0,0,0,0,0,0,0,0
хрещення,0,0,0,0,0,0,1,0,0,0
хрестинний,0,0,0,0,1,0,1,0,0,0
бар,0,0,0,0,0,0,0,0,0,0
борідка,1,0,0,0,0,1,0,0,0,0
варвар,0,0,0,1,0,1,0,0,0,0
варварський,1,0,1,1,0,1,0,0,0,0
варварство,0,0,0,0,0,1,0,0,0,0
барбекю,0,0,0,0,0,0,0,0,0,0
колючий,0,0,0,0,0,0,0,0,0,0
бард,0,0,0,0,0,0,1,0,0,0
без сідла,0,0,0,0,0,0,0,0,0,0
босоніж,0,0,0,0,0,0,0,0,0,0
ледве,0,0,0,0,0,0,0,0,0,0
барф,0,0,1,0,0,0,0,0,0,0
торгуватися,0,0,0,0,0,0,1,0,0,1
баржа,0,0,0,0,0,0,0,0,0,0
баритон,0,0,0,0,0,0,0,0,0,0
кора,1,0,0,0,0,1,0,0,0,0
сарай,0,0,0,0,0,0,0,0,0,0
Барні,0,0,0,0,0,0,0,0,0,0
барометр,0,0,0,0,0,0,0,0,0,0
барон,0,0,0,0,0,0,0,0,0,0
бароко,0,0,0,0,0,0,0,0,0,0
казарма,0,0,0,0,0,0,0,0,0,0
заборонений,0,0,0,0,0,1,0,0,0,0
бочка,0,0,0,0,0,0,0,0,0,0
безплідний,0,0,0,0,0,1,0,1,0,0
барикада,0,0,0,1,0,1,0,0,0,0
бар'єр,1,0,0,0,0,1,0,0,0,0
заборона,0,0,0,0,0,0,0,0,0,0
баристер,0,0,0,0,0,0,0,0,0,0
курган,0,0,1,0,0,0,0,0,0,0
бармен,0,0,0,0,0,0,0,0,0,1
бартер,0,0,0,0,0,0,0,0,0,1
база,0,0,0,0,0,0,0,0,0,1
бейсбол,0,0,0,0,0,0,0,0,0,0
плінтус,0,0,0,0,0,0,0,0,0,0
безпідставний,0,0,0,0,0,1,0,0,0,0
підвал,0,0,0,0,0,0,0,0,0,0
базиліка,0,0,0,0,0,0,0,0,0,0
басейн,0,0,0,0,0,0,0,0,0,0
основа,0,0,0,0,0,0,0,0,0,0
грітися,0,0,0,0,0,0,0,0,0,0
кошик,0,0,0,0,0,0,0,0,0,0
баскетбол,0,1,0,0,1,0,1,0,0,0
бас,0,0,0,0,0,0,0,0,0,0
бас,0,0,0,0,0,0,0,0,0,0
фагот,0,0,0,0,0,0,0,0,0,0
сволота,0,0,1,0,0,1,0,1,0,0
бастіон,1,0,0,0,0,0,1,0,0,0
кажан,0,0,0,0,0,0,0,0,0,0
партія,0,0,0,0,0,0,0,0,0,0
дозування,0,0,0,0,0,0,0,0,0,0
бате,0,0,0,0,0,0,0,0,0,0
ванна,0,0,0,0,0,0,1,0,0,0
купатися,0,0,0,0,0,0,0,0,0,0
ванна кімната,0,0,0,0,0,0,0,0,0,0
батиметрія,0,0,0,0,0,0,0,0,0,0
естафета,0,0,0,0,0,0,0,0,0,0
батальйон,1,0,0,0,0,0,0,0,0,0
тісто,1,0,0,1,0,1,0,0,0,0
побитий,0,0,0,1,0,1,0,1,0,0
акумулятор,1,0,0,0,0,1,0,0,0,0
бій,1,0,0,0,0,1,0,0,0,0
бився,1,0,0,1,0,1,0,1,0,0
поле бою,0,0,0,1,0,1,0,0,0,0
непристойний,0,0,0,0,0,1,0,0,0,0
затока,0,0,0,0,0,0,0,0,0,0
багнет,1,0,0,1,0,1,0,0,0,0
Баю,0,0,0,0,0,0,0,0,0,0
базар,0,0,0,0,0,0,0,0,0,0
Пляжний,0,0,0,0,1,0,0,0,0,0
маяк,0,0,0,0,0,0,0,0,0,0
бісер,0,0,0,0,0,0,0,0,0,0
бісероплетіння,0,0,0,0,0,0,0,0,0,0
намистини,0,0,0,0,0,0,0,0,0,0
бігль,0,0,0,0,0,0,0,0,0,0
дзьоб,0,0,0,0,0,0,0,0,0,0
мензурка,0,0,0,0,0,0,0,0,0,0
промінь,0,0,0,0,1,0,1,0,0,0
сяючий,0,1,0,0,1,0,1,0,0,0
ведмідь,1,0,0,1,0,0,0,0,0,0
