Dutch Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
ringvormig,0,0,0,0,0,0,0,0,0,0
nietigverklaring,0,0,0,0,0,1,0,1,0,0
annulus,0,0,0,0,0,0,0,0,0,0
zalving,0,0,0,0,0,0,0,0,0,0
abnormaal,0,0,0,0,0,0,0,0,0,0
anomalie,0,0,0,1,0,1,0,0,1,0
anon,0,0,0,0,0,0,0,0,0,0
anoniem,0,0,0,0,0,1,0,0,0,0
antwoorden,0,0,0,0,0,0,0,0,0,0
verantwoordelijk,0,0,0,0,0,0,0,0,0,1
beantwoorden,0,0,0,0,0,0,0,0,0,0
mier,0,0,0,0,0,0,0,0,0,0
antagonisme,1,0,0,0,0,1,0,0,0,0
antagonist,1,0,0,0,0,1,0,0,0,0
antagonistisch,1,0,1,0,0,1,0,0,0,0
ante,0,0,0,0,0,0,0,0,0,0
antecedent,0,0,0,0,0,0,0,0,0,0
antilope,0,0,0,0,0,0,0,0,0,0
antenne,0,0,0,0,0,0,0,0,0,0
voorste,0,0,0,0,0,0,0,0,0,0
hymne,0,0,0,0,0,0,0,0,0,0
bloemlezing,0,0,0,0,0,0,0,0,0,0
miltvuur,0,0,1,1,0,1,0,1,0,0
antropologie,0,0,0,0,0,0,0,0,0,0
antibiotica,0,0,0,0,0,0,0,0,0,0
antibiotica,0,0,0,0,0,0,1,0,0,0
antichrist,1,0,1,1,0,1,0,0,0,0
anticipatie,0,1,0,0,0,0,0,0,0,0
anticiperend,0,1,0,0,0,0,0,0,0,0
tegengif,0,1,0,0,0,0,1,0,0,1
antischimmel,0,0,0,0,0,0,1,0,0,1
antimoon,0,0,0,0,0,0,0,0,0,0
antipathie,1,0,1,0,0,1,0,0,0,0
antiquair,0,0,0,0,0,0,0,0,0,0
verouderd,0,0,0,0,0,1,0,0,0,0
antiek,0,0,0,0,0,0,1,0,0,0
oudheid,0,0,0,0,0,0,0,0,0,0
antiseptisch,0,0,0,0,0,0,1,0,0,1
antisociaal,1,0,1,1,0,1,0,1,0,0
antithese,1,0,0,0,0,1,0,0,0,0
antithetisch,0,0,0,0,0,0,0,0,0,0
antiviraal,0,0,0,0,0,0,0,0,0,0
gewei,0,0,0,0,0,0,0,0,0,0
aambeeld,0,0,0,0,0,0,0,0,0,0
ongerustheid,1,1,0,1,0,1,0,1,0,0
gespannen,0,1,0,1,0,1,0,0,0,0
aorta,0,0,0,0,0,0,0,0,0,0
snel,0,0,0,0,0,0,0,0,0,0
apache,0,0,0,1,0,1,0,0,0,0
appartement,0,0,0,0,0,0,0,0,0,0
apathisch,0,0,0,0,0,1,0,1,0,0
apathie,0,0,0,0,0,1,0,1,0,0
aap,0,0,0,0,0,0,0,0,0,0
opening,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,0,0,0,0
bladluis,0,0,1,0,0,1,0,0,0,0
een stuk,0,0,0,0,0,0,0,0,0,0
aplomb,0,0,0,0,0,0,1,0,0,0
apocalyptisch,0,0,0,0,0,0,0,0,0,0
verontschuldigend,0,0,0,0,0,0,1,0,0,1
apologeet,0,0,0,0,0,0,0,0,0,0
verontschuldigen,0,0,0,0,0,0,1,1,0,1
verontschuldiging,0,0,0,0,0,0,1,0,0,0
afvalligheid,0,0,0,0,0,0,0,0,0,0
afvallige,0,0,0,0,0,0,0,0,0,0
apostel,0,0,0,0,0,0,1,0,0,1
apostolisch,0,0,0,0,0,0,0,0,0,1
apostrof,0,0,0,0,0,0,0,0,0,0
vreselijk,0,0,1,1,0,1,0,0,0,0
inrichting,0,0,0,0,0,0,0,0,0,0
kleding,0,0,0,0,0,0,0,0,0,0
blijkbaar,0,0,0,0,0,0,0,0,0,0
verschijning,0,0,0,1,0,0,0,0,1,0
hoger beroep,0,1,0,0,0,0,0,0,0,0
uiterlijk,0,0,0,0,0,0,0,0,0,0
sussen,0,0,0,0,0,0,0,0,0,0
appellant,0,0,0,0,0,0,0,0,0,0
toevoegen,0,0,0,0,0,0,0,0,0,0
aanhangsel,0,0,0,0,0,0,0,0,0,0
appendicitis,0,0,0,1,0,1,0,1,0,0
bijlage,0,0,0,0,0,0,0,0,0,0
trek,0,0,0,0,0,0,0,0,0,0
voorafje,0,0,0,0,0,0,0,0,0,0
applaus,0,0,0,0,1,0,1,0,1,1
appel,0,0,0,0,0,0,0,0,0,0
apparaat,0,0,0,0,0,0,0,0,0,0
huishoudelijke apparaten,0,0,0,0,0,0,0,0,0,0
toepasbaarheid,0,0,0,0,0,0,0,0,0,0
van toepassing,0,0,0,0,0,0,0,0,0,0
sollicitant,0,1,0,0,0,0,0,0,0,0
sollicitatie,0,0,0,0,0,0,0,0,0,0
van toepassing zijn,0,0,0,0,0,0,0,0,0,0
aanstellen,0,0,0,0,0,0,0,0,0,0
afspraak,0,0,0,0,0,0,0,0,0,0
afspraken,0,0,0,0,0,0,0,0,0,0
verdelen,0,0,0,0,0,0,0,0,0,0
verdeling,0,0,0,0,0,0,0,0,0,0
beoordelen,0,0,0,0,0,0,0,0,0,0
merkbaar,0,0,0,0,0,0,0,0,0,0
waardering,0,0,0,0,1,0,1,0,0,1
waarnemen,0,0,0,1,0,0,0,0,0,0
gevangenname,0,0,0,1,0,1,0,0,0,0
bezorgd,0,1,0,1,0,1,0,0,0,0
leerling,0,0,0,0,0,0,0,0,0,1
stage,0,0,0,0,0,0,0,0,0,0
nadering,0,0,0,0,0,0,0,0,0,0
naderen,0,1,0,0,0,0,0,0,0,0
goedkeuring,0,0,0,0,0,0,1,0,0,1
toe-eigening,0,0,0,0,0,1,0,0,0,0
goedkeuring,0,0,0,0,0,0,1,0,0,0
goedkeuren,0,0,0,0,1,0,1,0,0,1
goedkeuren,0,0,0,0,0,0,1,0,0,0
bij benadering,0,0,0,0,0,0,0,0,0,0
ongeveer,0,0,0,0,0,0,0,0,0,0
bij benadering,0,0,0,0,0,0,0,0,0,0
benadering,0,0,0,0,0,0,0,0,0,0
toebehoren,0,0,0,0,0,0,0,0,0,0
schort,0,0,0,0,0,0,0,0,0,0
geschikt,0,0,0,0,0,0,1,0,0,0
bekwaamheid,0,0,0,0,0,0,1,0,0,0
aqua,0,0,0,0,0,0,0,0,0,0
aquamarijn,0,0,0,0,0,0,0,0,0,0
aquarium,0,0,0,0,0,0,0,0,0,0
aquatisch,0,0,0,0,0,0,0,0,0,0
aquaduct,0,0,0,0,0,0,0,0,0,0
waterig,0,0,0,0,0,0,0,0,0,0
akkerbouw,0,0,0,0,0,0,0,0,0,0
arbiter,0,0,0,0,0,0,0,0,0,1
arbitreren,0,0,0,0,0,0,0,0,0,0
arbitrage,0,1,0,0,0,0,0,0,0,0
arbiter,0,0,0,0,0,0,0,0,0,1
prieel,0,0,0,0,0,0,0,0,0,0
boog,0,0,0,0,0,0,0,0,0,0
speelhal,0,0,0,0,0,0,0,0,0,0
boog,0,0,0,0,0,0,0,0,0,0
archeologisch,0,0,0,0,0,0,0,0,0,0
archeoloog,0,0,0,0,0,0,0,0,0,0
archeologie,0,1,0,0,0,0,1,0,0,0
archaïsch,0,0,0,0,0,1,0,0,0,0
aartsbisschop,0,0,0,0,0,0,0,0,0,0
gebogen,0,0,0,0,0,0,0,0,0,0
boogschutter,0,0,0,0,0,0,0,0,0,0
boogschieten,0,0,0,0,0,0,0,0,0,0
archetype,0,0,0,0,0,0,0,0,0,0
archipel,0,0,0,0,0,0,0,0,0,0
architect,0,0,0,0,0,0,0,0,0,0
architectuur,0,0,0,0,0,0,0,0,0,1
archief,0,0,0,0,0,0,0,0,0,0
arctisch,0,0,0,0,0,0,0,0,0,0
vurig,0,1,0,0,1,0,1,0,0,0
hartstocht,0,0,0,0,0,0,1,0,0,0
moeizaam,0,0,0,0,0,1,0,0,0,0
Oppervlakte,0,0,0,0,0,0,0,0,0,0
arena,0,0,0,0,0,0,0,0,0,0
tepelhof,0,0,0,0,0,0,0,0,0,0
argent,0,0,0,0,0,0,0,0,0,0
ruzie maken,1,0,0,0,0,1,0,0,0,0
argument,1,0,0,0,0,1,0,0,0,0
argumentatie,1,0,0,0,0,0,0,0,0,0
argumentatief,0,0,0,0,0,1,0,0,0,0
argumenten,1,0,0,0,0,0,0,0,0,0
dor,0,0,0,0,0,1,0,1,0,0
aristocratie,0,0,0,0,0,0,1,0,0,0
aristocraat,0,0,0,0,0,0,0,0,0,0
aristocratisch,0,0,0,0,0,0,1,0,0,0
rekenkundig,0,0,0,0,0,0,0,0,0,0
ark,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,0,0,0,0
armada,0,0,0,0,0,0,0,0,0,0
bewapening,1,0,0,1,0,0,0,0,0,0
bewapening,0,0,0,1,0,1,0,0,0,0
armatuur,0,0,0,0,0,0,0,0,0,0
gewapend,1,0,0,1,0,1,1,0,0,0
schild,0,0,0,1,0,0,1,0,0,1
gepantserd,0,0,0,1,0,0,0,0,0,0
wapenkamer,0,0,0,0,0,0,0,0,0,1
armen,0,0,0,0,0,0,0,0,0,0
leger,0,0,0,0,0,0,0,0,0,0
aroma,0,0,0,0,0,0,1,0,0,0
opwinding,0,0,0,0,0,0,0,0,0,0
wekken,0,1,0,0,0,0,1,0,0,0
voorgeleiding,1,0,0,1,0,1,0,1,0,0
afspreken,0,0,0,0,0,0,0,0,0,0
geregeld,0,0,0,0,0,0,0,0,0,0
regeling,0,0,0,0,0,0,0,0,0,0
reeks,0,0,0,0,0,0,1,0,0,0
achterstallige betalingen,0,0,0,0,0,1,0,0,0,0
arresteren,0,0,0,0,0,1,0,0,0,0
aankomst,0,1,0,0,0,0,0,0,0,0
aankomen,0,1,0,0,0,0,0,0,0,0
arrogantie,0,0,0,0,0,1,0,0,0,0
arrogant,1,0,1,0,0,1,0,0,0,0
pijl,0,0,0,0,0,0,0,0,0,0
arsenaal,0,0,0,0,0,0,0,0,0,0
arseen-,0,0,1,1,0,1,0,1,0,0
brandstichting,1,0,0,1,0,1,0,0,0,0
kunst,0,1,0,0,1,0,1,1,1,0
slagader,0,0,0,0,0,0,0,0,0,0
kunstzinnig,0,0,0,0,0,0,0,0,0,0
geleedpotige,0,0,0,0,0,0,0,0,0,0
artisjok,0,0,0,0,0,0,0,0,0,0
artikel,0,0,0,0,0,0,0,0,0,0
Lidwoord,0,0,0,0,0,0,0,0,0,0
articuleren,0,0,0,0,0,0,1,0,0,0
articulatie,0,0,0,0,0,0,1,0,0,0
kunstgreep,0,0,0,0,0,0,0,0,0,0
artillerie,0,0,0,1,0,1,0,0,0,0
ambachtsman,0,0,0,0,0,0,1,0,0,0
artiest,0,0,0,0,0,0,0,0,0,0
artiest,0,0,0,0,0,0,1,0,0,0
artistiek,0,0,0,0,0,0,1,0,0,0
artiesten,0,0,0,0,0,0,0,0,0,0
opstijgen,0,0,0,0,0,0,0,0,0,0
overwicht,0,0,0,0,0,0,1,0,0,0
hemelvaart,0,0,0,0,0,0,0,0,0,0
beklimming,0,0,0,0,0,0,1,0,0,0
vaststellen,0,0,0,0,0,0,0,0,0,0
vastgesteld,0,0,0,0,0,0,0,0,0,0
asceet,0,0,0,0,0,0,0,0,0,0
as,0,0,0,0,0,1,0,0,0,0
beschaamd,0,0,1,0,0,1,0,1,0,0
as,0,0,0,0,0,1,0,1,0,0
in slaap,0,0,0,0,0,0,0,0,0,0
adder,0,0,0,1,0,0,0,0,0,0
aspartaam,0,0,0,0,0,0,0,0,0,0
aspect,0,0,0,0,0,0,0,0,0,0
aspecten,0,0,0,0,0,0,0,0,0,0
asfalt,0,0,0,0,0,0,0,0,0,0
aspiratie,0,1,0,0,1,0,1,0,1,1
streven,0,1,0,0,1,0,1,0,0,0
strevend,0,1,0,0,1,0,1,0,0,1
kont,0,0,0,0,0,1,0,0,0,0
aanval op,1,0,0,1,0,1,0,0,1,0
aanvaller,1,0,0,1,0,1,0,1,0,0
Sluipmoordenaar,1,0,0,1,0,1,0,1,0,0
vermoorden,1,0,0,1,0,1,0,0,0,0
moord,1,0,0,1,0,1,0,1,0,0
overval,1,0,0,1,0,1,0,0,0,0
test,0,0,0,0,0,0,0,0,0,0
assemblage,0,0,0,0,0,0,0,0,0,0
monteren,0,0,0,0,0,0,0,0,0,0
geassembleerd,0,0,0,0,0,0,0,0,0,0
bijeenkomst,0,0,0,0,0,0,1,0,0,1
instemming,0,0,0,0,0,0,1,0,0,0
beweren,0,0,0,0,0,0,0,0,0,0
beweren,0,0,0,0,0,0,1,0,0,1
bewering,0,0,0,0,0,0,0,0,0,0
schatten,0,0,0,0,0,0,0,0,0,0
beoordeling,0,0,0,0,0,0,0,0,1,1
beoordelaar,0,0,0,0,0,0,0,0,0,1
middelen,0,0,0,0,0,0,1,0,0,0
klootzak,1,0,1,0,0,1,0,0,0,0
toewijzen,0,0,0,0,0,0,0,0,0,0
cessionaris,0,0,0,0,0,0,0,0,0,1
opdracht,0,0,0,0,0,0,0,0,0,0
assimileren,0,0,0,0,0,0,0,0,0,0
assimilatie,0,0,0,0,0,0,0,0,0,0
helpen,0,0,0,0,0,0,1,0,0,1
bijstand,0,0,0,0,0,0,1,0,0,0
assistent,0,0,0,0,0,0,0,0,0,0
associëren,0,0,0,0,0,0,1,0,0,1
vereniging,0,0,0,0,0,0,0,0,0,1
geassorteerd,0,0,0,0,0,0,0,0,0,0
assortiment,0,0,0,0,0,0,0,0,0,0
geruststellen,0,0,0,0,0,0,1,0,0,0
uitgegaan van,0,0,0,0,0,0,0,0,0,0
ervan uitgaande dat,0,0,0,0,0,0,0,0,0,0
veronderstelling,0,0,0,0,0,0,0,0,0,0
zekerheid,0,0,0,0,0,0,1,0,0,1
verzekeren,0,0,0,0,0,0,0,0,0,1
verzekerd,0,0,0,0,0,0,1,0,0,1
zeker,0,0,0,0,0,0,0,0,0,1
asterisk,0,0,0,0,0,0,0,0,0,0
asteroïden,0,0,0,0,0,0,0,0,0,0
astigmatisme,0,0,0,0,0,0,0,0,0,0
verbazingwekkend,0,0,0,0,0,0,1,0,1,0
verbazing,0,0,0,0,1,0,1,0,1,0
astraal,0,0,0,0,0,0,0,0,0,0
op een dwaalspoor,0,0,0,1,0,1,0,0,0,0
samentrekkend,0,0,0,0,0,1,0,0,0,0
astroloog,0,1,0,0,0,0,1,0,0,0
astrologie,0,0,0,0,0,0,0,0,0,0
astronaut,0,0,0,0,0,0,1,0,0,0
astronoom,0,1,0,0,0,0,1,0,0,0
astronomie,0,0,0,0,0,0,0,0,0,0
scherpzinnig,0,0,0,0,0,0,1,0,0,0
uiteenvallen,0,0,0,0,0,0,0,0,0,0
asiel,0,0,0,1,0,1,0,0,0,0
asymmetrisch,0,0,0,0,0,0,0,0,0,0
asymmetrie,0,0,1,0,0,0,0,0,0,0
asymptotisch,0,0,0,0,0,0,0,0,0,0
atelier,0,0,0,0,0,0,0,0,0,0
atheïsme,0,0,0,0,0,1,0,0,0,0
atheïstisch,0,0,0,0,0,0,0,0,0,0
atherosclerose,0,0,0,1,0,1,0,1,0,0
atleet,0,0,0,0,0,0,1,0,0,0
atletisch,0,0,0,0,0,0,1,0,0,0
atletisch,0,0,0,0,0,0,0,0,0,0
atletiek,0,0,0,0,0,0,0,0,0,0
atlas,0,0,0,0,0,0,0,0,0,0
atmosfeer,0,0,0,0,0,0,0,0,0,0
atmosferisch,0,0,0,0,0,0,0,0,0,0
atol,0,0,0,0,0,0,0,0,0,0
atoom,0,0,0,0,0,0,1,0,0,0
atomair,0,0,0,0,0,0,0,0,0,0
boetedoening,0,1,0,0,1,0,1,0,0,1
boetedoening,0,0,0,0,0,0,1,0,0,0
binnenplaats,0,0,0,0,0,0,0,0,0,0
afschuwelijk,1,0,1,0,0,1,0,0,0,0
gruweldaad,1,0,1,1,0,1,0,1,0,0
atrofie,0,0,1,1,0,1,0,1,0,0
bijvoegen,0,0,0,0,0,0,0,0,0,0
bijlage,0,0,0,0,0,0,1,0,0,0
aanval,1,0,0,1,0,1,0,0,0,0
aanvallend,1,0,1,1,0,1,0,1,1,0
bereiken,0,0,0,0,0,0,0,0,0,0
haalbaar,0,1,0,0,0,0,1,0,0,0
bereiken,0,0,0,0,0,0,1,0,0,0
poging,0,1,0,0,0,0,0,0,0,0
aanwezigheid,0,1,0,0,0,0,0,0,0,0
bediende,0,0,0,0,0,0,1,0,0,1
aandacht,0,0,0,0,0,0,1,0,0,0
aandachtig,0,0,0,0,0,0,1,0,0,1
verzwakken,0,0,0,0,0,0,0,0,0,0
verzwakt,0,0,0,0,0,1,0,0,0,0
demping,0,0,0,0,0,1,0,1,0,0
getuigen,0,0,0,0,0,0,1,0,0,1
attestatie,0,0,0,0,0,0,0,0,0,1
zolder,0,0,0,0,0,0,0,0,0,0
kleding,0,0,0,0,0,0,0,0,0,0
houding,0,0,0,0,0,0,0,0,0,0
procureur,1,0,0,1,0,0,1,0,0,1
aantrekkingskracht,0,0,0,0,0,0,1,0,0,0
aantrekkelijkheid,0,0,0,0,0,0,1,0,0,0
toerekenbaar,0,0,0,0,0,0,0,0,0,0
attribuut,0,0,0,0,0,0,0,0,0,0
attributie,0,0,0,0,0,0,0,0,0,0
slijtage,0,0,0,0,0,0,0,0,0,0
kastanjebruin,0,0,0,0,0,0,0,0,0,0
veiling,0,1,0,0,0,0,0,0,0,0
veilingmeester,0,0,0,0,0,0,0,0,0,0
gedurfd,0,0,0,0,0,0,0,0,0,0
durf,0,0,0,0,0,1,0,0,0,0
hoorbaar,0,0,0,0,0,0,0,0,0,0
publiek,0,1,0,0,0,0,0,0,0,0
auditie,0,0,0,0,0,0,0,0,0,0
auditie,0,0,0,0,0,0,0,0,0,0
accountant,0,0,0,1,0,0,0,0,0,1
auditorium,0,0,0,0,0,0,0,0,0,0
auditief,0,0,0,0,0,0,0,0,0,0
iets,0,0,0,0,0,0,0,0,0,0
vergroten,0,0,0,0,0,0,1,0,0,0
vergroting,0,0,0,0,0,0,0,0,0,0
augustus,0,0,0,0,0,0,1,0,0,0
tante,0,0,0,0,0,0,1,0,0,1
aura,0,0,0,0,0,0,1,0,0,0
Aurora,0,0,0,0,0,0,0,0,0,0
auspiciën,0,0,0,0,0,0,0,0,0,0
voorspoedig,0,1,0,0,1,0,1,0,0,0
sober,0,0,0,1,0,1,0,1,0,0
starheid,0,0,0,0,0,1,0,0,0,0
authentiek,0,0,0,0,1,0,1,0,0,1
authenticeren,0,0,0,0,0,0,0,0,0,1
authenticatie,0,0,0,0,0,0,0,0,0,1
authenticiteit,0,0,0,0,0,0,1,0,0,1
auteur,0,0,0,0,0,0,1,0,0,1
gezaghebbend,0,0,0,0,0,0,1,0,0,1
Gezag,0,0,0,0,0,0,1,0,0,1
autorisatie,0,0,0,0,0,0,1,0,0,1
toestemming geven,0,0,0,0,0,0,0,0,0,1
geautoriseerd,0,0,0,0,0,0,1,0,0,0
auteurschap,0,0,0,0,0,0,0,0,0,0
auto,0,0,0,0,0,0,0,0,0,0
autobiografie,0,0,0,0,0,0,0,0,0,0
autocratisch,0,0,0,0,0,1,0,0,0,0
handtekening,0,0,0,0,0,0,0,0,0,0
automatisch,0,0,0,0,0,0,0,0,0,1
auto-,0,0,0,0,0,0,0,0,0,0
autonomie,0,0,0,0,0,0,0,0,0,0
autopsie,0,0,1,1,0,1,0,1,0,0
herfst,0,0,0,0,0,0,0,0,0,0
extra,0,0,0,0,0,0,0,0,0,0
baten,0,0,0,0,0,0,0,0,0,0
lawine,0,0,0,1,0,1,0,1,1,0
gierigheid,1,0,1,0,0,1,0,0,0,0
avatar,0,0,0,0,0,0,1,0,0,0
wreker,1,0,0,0,0,1,0,0,0,0
Laan,0,0,0,0,0,0,0,0,0,0
aver,0,0,0,0,0,0,0,0,0,0
gemiddeld,0,0,0,0,0,0,0,0,0,0
afkerig,1,0,1,1,0,1,0,0,0,0
afkeer,1,0,1,1,0,1,0,0,0,0
afwenden,0,0,0,0,0,0,0,0,0,0
volière,0,0,0,0,0,0,0,0,0,0
luchtvaart,0,0,0,0,0,0,0,0,0,0
vliegenier,0,0,0,0,0,0,0,0,0,0
fervent,0,0,0,0,0,0,0,0,0,0
avocado,0,0,0,0,0,0,0,0,0,0
voorkomen,0,0,0,1,0,1,0,0,0,0
vermijden,0,0,0,1,0,1,0,0,0,0
vermijden,0,0,0,1,0,0,0,0,0,0
wachten,0,1,0,0,0,0,0,0,0,0
wakker,0,0,0,0,0,0,0,0,0,0
ontwaken,0,0,0,0,0,0,0,0,0,0
prijs,0,1,0,0,1,0,1,0,1,1
ontzag,0,0,0,0,0,0,0,0,0,0
vreselijk,1,0,1,1,0,1,0,1,0,0
onhandigheid,0,0,1,0,0,1,0,0,0,0
luifel,0,0,0,0,0,0,0,0,0,0
fout,0,0,0,0,0,1,0,0,0,0
axiaal,0,0,0,0,0,0,0,0,0,0
axioma,0,0,0,0,0,0,0,0,0,1
axiomatisch,0,0,0,0,0,0,0,0,0,1
as,0,0,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0,0,0
ay,0,0,0,0,0,0,1,0,0,0
ja hoor,0,0,0,0,0,0,1,0,0,0
azimut,0,0,0,0,0,0,0,0,0,0
azuurblauw,0,0,0,0,0,0,0,0,0,0
gebabbel,0,0,0,0,0,1,0,0,0,0
brabbelen,0,0,0,0,0,1,0,0,0,0
baviaan,0,0,1,0,0,1,0,0,0,0
baby,0,0,0,0,1,0,1,0,0,0
oppas,0,0,0,0,0,0,0,0,0,1
baccalaureaat,0,0,0,0,0,0,1,0,0,0
baccarat,0,0,0,0,0,0,0,0,0,0
bachelor opleiding,0,0,0,0,0,0,0,0,0,0
rug,0,0,0,0,0,0,0,0,0,0
ruggengraat,1,0,0,0,0,0,1,0,0,1
ondersteuner,0,0,0,0,0,0,0,0,0,1
averechts werken,0,0,0,0,0,0,0,0,0,0
backgammon,0,0,0,0,0,0,0,0,0,0
achtergrond,0,0,0,0,0,0,0,0,0,0
graaflaadmachine,0,0,0,0,0,0,0,0,0,0
backpacker,0,0,0,0,0,0,0,0,0,0
teruglopen,0,0,0,0,0,0,0,0,0,0
achteruit,0,0,0,0,0,1,0,0,0,0
achteruit,0,0,1,0,0,1,0,0,0,0
opstuwing,0,0,0,0,0,1,0,1,0,0
bacteriën,0,0,1,1,0,1,0,1,0,0
bacterie,0,0,1,1,0,1,0,0,0,0
slechte,1,0,1,1,0,1,0,1,0,0
insigne,0,0,0,0,0,0,0,0,0,1
das,1,0,0,0,0,1,0,0,0,0
slecht,0,0,0,0,0,1,0,1,0,0
slechtheid,1,0,1,1,0,1,0,0,0,0
schot,0,0,0,0,0,0,0,0,0,0
tas,0,0,0,0,0,0,0,0,0,0
bagage,0,0,0,0,0,0,0,0,0,0
baggy,0,0,0,0,0,0,0,0,0,0
doedelzak,0,0,0,0,0,0,0,0,0,0
borgtocht,0,0,0,0,0,0,0,0,0,0
deurwaarder,0,0,0,1,0,1,0,0,0,1
aas,0,0,0,1,0,1,0,0,0,1
bakken,0,0,0,0,0,0,0,0,0,0
bakkerij,0,0,0,0,0,0,0,0,0,0
bakken,0,0,0,0,0,0,0,0,0,0
bal,0,0,0,0,0,0,0,0,0,0
evenwicht,0,0,0,0,0,0,1,0,0,0
evenwichtig,0,0,0,0,0,0,1,0,0,0
balkon,0,0,0,0,0,0,0,0,0,0
kaal,0,0,0,0,0,0,0,0,0,0
baal,0,0,0,1,0,1,0,0,0,0
balk,0,0,0,0,0,1,0,0,0,0
bal,0,0,0,0,0,0,0,0,0,0
ballade,0,0,0,0,0,0,1,0,0,0
ballast,0,0,0,0,0,0,0,0,0,0
ballet,0,0,0,0,0,0,1,0,0,0
ballon,0,0,0,0,0,0,0,0,0,0
stembiljet,0,1,0,0,0,0,1,0,0,1
balzaal,0,0,0,0,0,0,0,0,0,0
balsem,0,1,0,0,1,1,1,0,0,0
zwoel,0,0,0,0,0,0,0,0,0,0
balsem,0,0,0,0,0,0,1,0,0,0
balsamico,0,0,0,0,0,0,0,0,0,0
verbieden,0,0,0,0,0,1,0,0,0,0
banaan,0,0,0,0,0,0,0,0,0,0
band,0,0,0,0,0,0,0,0,0,0
verband,0,0,0,0,0,0,0,0,0,0
bandiet,0,0,0,0,0,1,0,0,0,0
bandwagon,0,0,0,0,0,0,0,0,0,0
vloek,1,0,1,1,0,1,0,0,0,0
knal,1,0,1,1,0,1,0,1,1,0
banger,1,1,0,1,0,1,0,0,1,0
verbannen,1,0,1,1,0,1,0,1,0,0
verbannen,1,0,0,1,0,1,0,1,0,0
verbanning,1,0,1,0,0,1,0,1,0,0
banjo,0,0,0,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,0,0,0,1
bankier,0,0,0,0,0,0,0,0,0,1
failliet,0,0,0,1,0,1,0,1,0,0
faillissement,1,0,1,1,0,1,0,1,0,0
banier,0,0,0,0,0,0,0,0,0,0
banket,0,1,0,0,1,0,1,0,0,0
banshee,1,0,1,1,0,1,0,1,0,0
plezier,0,0,0,0,0,0,0,0,0,0
doop,0,0,0,0,0,0,1,0,0,0
doop,0,0,0,0,1,0,1,0,0,0
bar,0,0,0,0,0,0,0,0,0,0
weerhaak,1,0,0,0,0,1,0,0,0,0
barbaar,0,0,0,1,0,1,0,0,0,0
barbaars,1,0,1,1,0,1,0,0,0,0
barbaarsheid,0,0,0,0,0,1,0,0,0,0
barbecue,0,0,0,0,0,0,0,0,0,0
prikkeldraad,0,0,0,0,0,0,0,0,0,0
bard,0,0,0,0,0,0,1,0,0,0
zonder zadel,0,0,0,0,0,0,0,0,0,0
op blote voeten,0,0,0,0,0,0,0,0,0,0
amper,0,0,0,0,0,0,0,0,0,0
barf,0,0,1,0,0,0,0,0,0,0
koopje,0,0,0,0,0,0,1,0,0,1
binnenschip,0,0,0,0,0,0,0,0,0,0
bariton,0,0,0,0,0,0,0,0,0,0
blaffen,1,0,0,0,0,1,0,0,0,0
schuur,0,0,0,0,0,0,0,0,0,0
barney,0,0,0,0,0,0,0,0,0,0
barometer,0,0,0,0,0,0,0,0,0,0
baron,0,0,0,0,0,0,0,0,0,0
barok-,0,0,0,0,0,0,0,0,0,0
barak,0,0,0,0,0,0,0,0,0,0
uitgesloten,0,0,0,0,0,1,0,0,0,0
loop,0,0,0,0,0,0,0,0,0,0
dor,0,0,0,0,0,1,0,1,0,0
barricade,0,0,0,1,0,1,0,0,0,0
barrière,1,0,0,0,0,1,0,0,0,0
uitsluiten,0,0,0,0,0,0,0,0,0,0
advocaat,0,0,0,0,0,0,0,0,0,0
kruiwagen,0,0,1,0,0,0,0,0,0,0
barman,0,0,0,0,0,0,0,0,0,1
ruilhandel,0,0,0,0,0,0,0,0,0,1
baseren,0,0,0,0,0,0,0,0,0,1
basketbal,0,0,0,0,0,0,0,0,0,0
plint,0,0,0,0,0,0,0,0,0,0
ongegrond,0,0,0,0,0,1,0,0,0,0
kelder,0,0,0,0,0,0,0,0,0,0
basiliek,0,0,0,0,0,0,0,0,0,0
bassin,0,0,0,0,0,0,0,0,0,0
basis,0,0,0,0,0,0,0,0,0,0
koesteren,0,0,0,0,0,0,0,0,0,0
mand,0,0,0,0,0,0,0,0,0,0
basketbal,0,1,0,0,1,0,1,0,0,0
bas,0,0,0,0,0,0,0,0,0,0
basso,0,0,0,0,0,0,0,0,0,0
fagot,0,0,0,0,0,0,0,0,0,0
bastaard-,0,0,1,0,0,1,0,1,0,0
bastion,1,0,0,0,0,0,1,0,0,0
knuppel,0,0,0,0,0,0,0,0,0,0
partij,0,0,0,0,0,0,0,0,0,0
batchverwerking,0,0,0,0,0,0,0,0,0,0
bate,0,0,0,0,0,0,0,0,0,0
bad,0,0,0,0,0,0,1,0,0,0
baden,0,0,0,0,0,0,0,0,0,0
badkamer,0,0,0,0,0,0,0,0,0,0
bathymetrie,0,0,0,0,0,0,0,0,0,0
stokje,0,0,0,0,0,0,0,0,0,0
