Russian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
антагонизм,1,0,0,0,0,1,0,0,0,0
антагонист,1,0,0,0,0,1,0,0,0,0
антагонистический,1,0,1,0,0,1,0,0,0,0
анте,0,0,0,0,0,0,0,0,0,0
предшествующий,0,0,0,0,0,0,0,0,0,0
антилопа,0,0,0,0,0,0,0,0,0,0
антенна,0,0,0,0,0,0,0,0,0,0
передний,0,0,0,0,0,0,0,0,0,0
гимн,0,0,0,0,0,0,0,0,0,0
антология,0,0,0,0,0,0,0,0,0,0
сибирская язва,0,0,1,1,0,1,0,1,0,0
антропология,0,0,0,0,0,0,0,0,0,0
антибиотик,0,0,0,0,0,0,0,0,0,0
антибиотики,0,0,0,0,0,0,1,0,0,0
антихрист,1,0,1,1,0,1,0,0,0,0
ожидание,0,1,0,0,0,0,0,0,0,0
упреждающий,0,1,0,0,0,0,0,0,0,0
противоядие,0,1,0,0,0,0,1,0,0,1
противогрибковый,0,0,0,0,0,0,1,0,0,1
сурьма,0,0,0,0,0,0,0,0,0,0
антипатия,1,0,1,0,0,1,0,0,0,0
антиквар,0,0,0,0,0,0,0,0,0,0
устаревший,0,0,0,0,0,1,0,0,0,0
античный,0,0,0,0,0,0,1,0,0,0
древность,0,0,0,0,0,0,0,0,0,0
антисептик,0,0,0,0,0,0,1,0,0,1
антиобщественный,1,0,1,1,0,1,0,1,0,0
антитеза,1,0,0,0,0,1,0,0,0,0
противоположный,0,0,0,0,0,0,0,0,0,0
противовирусное средство,0,0,0,0,0,0,0,0,0,0
рога,0,0,0,0,0,0,0,0,0,0
наковальня,0,0,0,0,0,0,0,0,0,0
беспокойство,1,1,0,1,0,1,0,1,0,0
тревожный,0,1,0,1,0,1,0,0,0,0
аорта,0,0,0,0,0,0,0,0,0,0
быстро,0,0,0,0,0,0,0,0,0,0
апач,0,0,0,1,0,1,0,0,0,0
квартира,0,0,0,0,0,0,0,0,0,0
апатичный,0,0,0,0,0,1,0,1,0,0
апатия,0,0,0,0,0,1,0,1,0,0
обезьяна,0,0,0,0,0,0,0,0,0,0
отверстие,0,0,0,0,0,0,0,0,0,0
вершина,0,0,0,0,0,0,0,0,0,0
тля,0,0,1,0,0,1,0,0,0,0
кусочек,0,0,0,0,0,0,0,0,0,0
апломб,0,0,0,0,0,0,1,0,0,0
апокалиптический,0,0,0,0,0,0,0,0,0,0
извиняющийся,0,0,0,0,0,0,1,0,0,1
апологет,0,0,0,0,0,0,0,0,0,0
принести извинения,0,0,0,0,0,0,1,1,0,1
извинение,0,0,0,0,0,0,1,0,0,0
отступничество,0,0,0,0,0,0,0,0,0,0
отступник,0,0,0,0,0,0,0,0,0,0
апостол,0,0,0,0,0,0,1,0,0,1
апостольский,0,0,0,0,0,0,0,0,0,1
апостроф,0,0,0,0,0,0,0,0,0,0
ужасный,0,0,1,1,0,1,0,0,0,0
аппарат,0,0,0,0,0,0,0,0,0,0
одежда,0,0,0,0,0,0,0,0,0,0
по всей видимости,0,0,0,0,0,0,0,0,0,0
явление,0,0,0,1,0,0,0,0,1,0
обращаться,0,1,0,0,0,0,0,0,0,0
внешность,0,0,0,0,0,0,0,0,0,0
успокоить,0,0,0,0,0,0,0,0,0,0
заявитель,0,0,0,0,0,0,0,0,0,0
добавить,0,0,0,0,0,0,0,0,0,0
придаток,0,0,0,0,0,0,0,0,0,0
аппендицит,0,0,0,1,0,1,0,1,0,0
приложение,0,0,0,0,0,0,0,0,0,0
аппетит,0,0,0,0,0,0,0,0,0,0
закуска,0,0,0,0,0,0,0,0,0,0
аплодисменты,0,0,0,0,1,0,1,0,1,1
яблоко,0,0,0,0,0,0,0,0,0,0
прибор,0,0,0,0,0,0,0,0,0,0
Техника,0,0,0,0,0,0,0,0,0,0
применимость,0,0,0,0,0,0,0,0,0,0
применимый,0,0,0,0,0,0,0,0,0,0
заявитель,0,1,0,0,0,0,0,0,0,0
заявление,0,0,0,0,0,0,0,0,0,0
подать заявление,0,0,0,0,0,0,0,0,0,0
назначать,0,0,0,0,0,0,0,0,0,0
"деловое свидание, встреча",0,0,0,0,0,0,0,0,0,0
встречи,0,0,0,0,0,0,0,0,0,0
распределять,0,0,0,0,0,0,0,0,0,0
распределение,0,0,0,0,0,0,0,0,0,0
оценить,0,0,0,0,0,0,0,0,0,0
заметный,0,0,0,0,0,0,0,0,0,0
признательность,0,0,0,0,1,0,1,0,0,1
задерживать,0,0,0,1,0,0,0,0,0,0
опасение,0,0,0,1,0,1,0,0,0,0
опасающийся,0,1,0,1,0,1,0,0,0,0
ученик,0,0,0,0,0,0,0,0,0,1
ученичество,0,0,0,0,0,0,0,0,0,0
подход,0,0,0,0,0,0,0,0,0,0
приближается,0,1,0,0,0,0,0,0,0,0
одобрение,0,0,0,0,0,0,1,0,0,1
присвоение,0,0,0,0,0,1,0,0,0,0
одобрение,0,0,0,0,0,0,1,0,0,0
одобрить,0,0,0,0,1,0,1,0,0,1
одобряющий,0,0,0,0,0,0,1,0,0,0
приблизительный,0,0,0,0,0,0,0,0,0,0
примерно,0,0,0,0,0,0,0,0,0,0
приближающийся,0,0,0,0,0,0,0,0,0,0
приближение,0,0,0,0,0,0,0,0,0,0
принадлежности,0,0,0,0,0,0,0,0,0,0
фартук,0,0,0,0,0,0,0,0,0,0
подходящий,0,0,0,0,0,0,1,0,0,0
способность,0,0,0,0,0,0,1,0,0,0
цвет морской волны,0,0,0,0,0,0,0,0,0,0
Аквамарин,0,0,0,0,0,0,0,0,0,0
аквариум,0,0,0,0,0,0,0,0,0,0
водный,0,0,0,0,0,0,0,0,0,0
акведук,0,0,0,0,0,0,0,0,0,0
водный,0,0,0,0,0,0,0,0,0,0
пахотный,0,0,0,0,0,0,0,0,0,0
арбитр,0,0,0,0,0,0,0,0,0,1
арбитраж,0,0,0,0,0,0,0,0,0,0
арбитраж,0,1,0,0,0,0,0,0,0,0
арбитр,0,0,0,0,0,0,0,0,0,1
беседка,0,0,0,0,0,0,0,0,0,0
дуга,0,0,0,0,0,0,0,0,0,0
аркада,0,0,0,0,0,0,0,0,0,0
арка,0,0,0,0,0,0,0,0,0,0
археологический,0,0,0,0,0,0,0,0,0,0
археолог,0,0,0,0,0,0,0,0,0,0
археология,0,1,0,0,0,0,1,0,0,0
архаичный,0,0,0,0,0,1,0,0,0,0
архиепископ,0,0,0,0,0,0,0,0,0,0
арочный,0,0,0,0,0,0,0,0,0,0
лучник,0,0,0,0,0,0,0,0,0,0
стрельба из лука,0,0,0,0,0,0,0,0,0,0
архетип,0,0,0,0,0,0,0,0,0,0
архипелаг,0,0,0,0,0,0,0,0,0,0
архитектор,0,0,0,0,0,0,0,0,0,0
архитектура,0,0,0,0,0,0,0,0,0,1
архив,0,0,0,0,0,0,0,0,0,0
Арктический,0,0,0,0,0,0,0,0,0,0
пылкий,0,1,0,0,1,0,1,0,0,0
пыл,0,0,0,0,0,0,1,0,0,0
трудный,0,0,0,0,0,1,0,0,0,0
область,0,0,0,0,0,0,0,0,0,0
арена,0,0,0,0,0,0,0,0,0,0
ареола,0,0,0,0,0,0,0,0,0,0
серебристый,0,0,0,0,0,0,0,0,0,0
спорить,1,0,0,0,0,1,0,0,0,0
аргумент,1,0,0,0,0,1,0,0,0,0
аргументация,1,0,0,0,0,0,0,0,0,0
спорный,0,0,0,0,0,1,0,0,0,0
аргументы,1,0,0,0,0,0,0,0,0,0
засушливый,0,0,0,0,0,1,0,1,0,0
аристократия,0,0,0,0,0,0,1,0,0,0
аристократ,0,0,0,0,0,0,0,0,0,0
аристократический,0,0,0,0,0,0,1,0,0,0
арифметика,0,0,0,0,0,0,0,0,0,0
ковчег,0,0,0,0,0,0,0,0,0,0
рука,0,0,0,0,0,0,0,0,0,0
армада,0,0,0,0,0,0,0,0,0,0
вооружение,1,0,0,1,0,0,0,0,0,0
вооружение,0,0,0,1,0,1,0,0,0,0
арматура,0,0,0,0,0,0,0,0,0,0
вооруженный,1,0,0,1,0,1,1,0,0,0
броня,0,0,0,1,0,0,1,0,0,1
бронированный,0,0,0,1,0,0,0,0,0,0
арсенал,0,0,0,0,0,0,0,0,0,1
руки,0,0,0,0,0,0,0,0,0,0
армия,0,0,0,0,0,0,0,0,0,0
аромат,0,0,0,0,0,0,1,0,0,0
возбуждение,0,0,0,0,0,0,0,0,0,0
пробуждать,0,1,0,0,0,0,1,0,0,0
предъявление обвинения,1,0,0,1,0,1,0,1,0,0
договариваться,0,0,0,0,0,0,0,0,0,0
согласованный,0,0,0,0,0,0,0,0,0,0
договоренность,0,0,0,0,0,0,0,0,0,0
множество,0,0,0,0,0,0,1,0,0,0
задолженность,0,0,0,0,0,1,0,0,0,0
арестовывать,0,0,0,0,0,1,0,0,0,0
прибытие,0,1,0,0,0,0,0,0,0,0
прибыть,0,1,0,0,0,0,0,0,0,0
высокомерие,0,0,0,0,0,1,0,0,0,0
высокомерный,1,0,1,0,0,1,0,0,0,0
стрелка,0,0,0,0,0,0,0,0,0,0
арсенал,0,0,0,0,0,0,0,0,0,0
мышьяк,0,0,1,1,0,1,0,1,0,0
поджог,1,0,0,1,0,1,0,0,0,0
искусство,0,1,0,0,1,0,1,1,1,0
артерия,0,0,0,0,0,0,0,0,0,0
хитрый,0,0,0,0,0,0,0,0,0,0
членистоногое,0,0,0,0,0,0,0,0,0,0
Артишок,0,0,0,0,0,0,0,0,0,0
статья,0,0,0,0,0,0,0,0,0,0
статьи,0,0,0,0,0,0,0,0,0,0
артикулировать,0,0,0,0,0,0,1,0,0,0
артикуляция,0,0,0,0,0,0,1,0,0,0
хитрость,0,0,0,0,0,0,0,0,0,0
артиллерия,0,0,0,1,0,1,0,0,0,0
ремесленник,0,0,0,0,0,0,1,0,0,0
художник,0,0,0,0,0,0,0,0,0,0
артист,0,0,0,0,0,0,1,0,0,0
художественный,0,0,0,0,0,0,1,0,0,0
художники,0,0,0,0,0,0,0,0,0,0
подниматься,0,0,0,0,0,0,0,0,0,0
господство,0,0,0,0,0,0,1,0,0,0
восхождение,0,0,0,0,0,0,0,0,0,0
восхождение,0,0,0,0,0,0,1,0,0,0
установить,0,0,0,0,0,0,0,0,0,0
установлено,0,0,0,0,0,0,0,0,0,0
аскет,0,0,0,0,0,0,0,0,0,0
пепел,0,0,0,0,0,1,0,0,0,0
стыдящийся,0,0,1,0,0,1,0,1,0,0
пепел,0,0,0,0,0,1,0,1,0,0
спящий,0,0,0,0,0,0,0,0,0,0
жерех,0,0,0,1,0,0,0,0,0,0
аспартам,0,0,0,0,0,0,0,0,0,0
аспект,0,0,0,0,0,0,0,0,0,0
аспекты,0,0,0,0,0,0,0,0,0,0
асфальт,0,0,0,0,0,0,0,0,0,0
стремление,0,1,0,0,1,0,1,0,1,1
стремиться,0,1,0,0,1,0,1,0,0,0
стремящийся,0,1,0,0,1,0,1,0,0,1
жопа,0,0,0,0,0,1,0,0,0,0
нападать,1,0,0,1,0,1,0,0,1,0
нападавший,1,0,0,1,0,1,0,1,0,0
убийца,1,0,0,1,0,1,0,1,0,0
убить,1,0,0,1,0,1,0,0,0,0
убийство,1,0,0,1,0,1,0,1,0,0
атаковать,1,0,0,1,0,1,0,0,0,0
анализ,0,0,0,0,0,0,0,0,0,0
собрание,0,0,0,0,0,0,0,0,0,0
собрать,0,0,0,0,0,0,0,0,0,0
собранный,0,0,0,0,0,0,0,0,0,0
сборка,0,0,0,0,0,0,1,0,0,1
согласие,0,0,0,0,0,0,1,0,0,0
утверждать,0,0,0,0,0,0,0,0,0,0
утверждение,0,0,0,0,0,0,1,0,0,1
утверждение,0,0,0,0,0,0,0,0,0,0
оценивать,0,0,0,0,0,0,0,0,0,0
оценка,0,0,0,0,0,0,0,0,1,1
оценщик,0,0,0,0,0,0,0,0,0,1
ресурсы,0,0,0,0,0,0,1,0,0,0
Мудак,1,0,1,0,0,1,0,0,0,0
назначать,0,0,0,0,0,0,0,0,0,0
правопреемник,0,0,0,0,0,0,0,0,0,1
назначение,0,0,0,0,0,0,0,0,0,0
ассимилировать,0,0,0,0,0,0,0,0,0,0
ассимиляция,0,0,0,0,0,0,0,0,0,0
помогать,0,0,0,0,0,0,1,0,0,1
помощь,0,0,0,0,0,0,1,0,0,0
помощник,0,0,0,0,0,0,0,0,0,0
ассоциированный,0,0,0,0,0,0,1,0,0,1
ассоциация,0,0,0,0,0,0,0,0,0,1
Ассорти,0,0,0,0,0,0,0,0,0,0
ассортимент,0,0,0,0,0,0,0,0,0,0
успокаивать,0,0,0,0,0,0,1,0,0,0
предполагаемый,0,0,0,0,0,0,0,0,0,0
предполагая,0,0,0,0,0,0,0,0,0,0
предположение,0,0,0,0,0,0,0,0,0,0
гарантия,0,0,0,0,0,0,1,0,0,1
гарантировать,0,0,0,0,0,0,0,0,0,1
заверенный,0,0,0,0,0,0,1,0,0,1
конечно,0,0,0,0,0,0,0,0,0,1
звездочка,0,0,0,0,0,0,0,0,0,0
астероиды,0,0,0,0,0,0,0,0,0,0
астигматизм,0,0,0,0,0,0,0,0,0,0
удивительно,0,0,0,0,0,0,1,0,1,0
удивление,0,0,0,0,1,0,1,0,1,0
астральный,0,0,0,0,0,0,0,0,0,0
заблудший,0,0,0,1,0,1,0,0,0,0
вяжущий,0,0,0,0,0,1,0,0,0,0
астролог,0,1,0,0,0,0,1,0,0,0
астрология,0,0,0,0,0,0,0,0,0,0
космонавт,0,0,0,0,0,0,1,0,0,0
астроном,0,1,0,0,0,0,1,0,0,0
астрономия,0,0,0,0,0,0,0,0,0,0
проницательный,0,0,0,0,0,0,1,0,0,0
на части,0,0,0,0,0,0,0,0,0,0
убежище,0,0,0,1,0,1,0,0,0,0
асимметричный,0,0,0,0,0,0,0,0,0,0
асимметрия,0,0,1,0,0,0,0,0,0,0
асимптотический,0,0,0,0,0,0,0,0,0,0
ателье,0,0,0,0,0,0,0,0,0,0
атеизм,0,0,0,0,0,1,0,0,0,0
атеистический,0,0,0,0,0,0,0,0,0,0
атеросклероз,0,0,0,1,0,1,0,1,0,0
спортсмен,0,0,0,0,0,0,1,0,0,0
Спортивное,0,0,0,0,0,0,1,0,0,0
атлетизм,0,0,0,0,0,0,0,0,0,0
легкая атлетика,0,0,0,0,0,0,0,0,0,0
атлас,0,0,0,0,0,0,0,0,0,0
атмосфера,0,0,0,0,0,0,0,0,0,0
атмосферный,0,0,0,0,0,0,0,0,0,0
атолл,0,0,0,0,0,0,0,0,0,0
атом,0,0,0,0,0,0,1,0,0,0
атомный,0,0,0,0,0,0,0,0,0,0
искупить,0,1,0,0,1,0,1,0,0,1
искупление,0,0,0,0,0,0,1,0,0,0
Атриум,0,0,0,0,0,0,0,0,0,0
зверский,1,0,1,0,0,1,0,0,0,0
зверство,1,0,1,1,0,1,0,1,0,0
атрофия,0,0,1,1,0,1,0,1,0,0
прикреплять,0,0,0,0,0,0,0,0,0,0
вложение,0,0,0,0,0,0,1,0,0,0
атака,1,0,0,1,0,1,0,0,0,0
атакующий,1,0,1,1,0,1,0,1,1,0
достичь,0,0,0,0,0,0,0,0,0,0
достижимый,0,1,0,0,0,0,1,0,0,0
достижение,0,0,0,0,0,0,1,0,0,0
пытаться,0,1,0,0,0,0,0,0,0,0
посещаемость,0,1,0,0,0,0,0,0,0,0
дежурный,0,0,0,0,0,0,1,0,0,1
внимание,0,0,0,0,0,0,1,0,0,0
внимательный,0,0,0,0,0,0,1,0,0,1
ослабить,0,0,0,0,0,0,0,0,0,0
ослабленный,0,0,0,0,0,1,0,0,0,0
затухание,0,0,0,0,0,1,0,1,0,0
свидетельствовать,0,0,0,0,0,0,1,0,0,1
аттестация,0,0,0,0,0,0,0,0,0,1
чердак,0,0,0,0,0,0,0,0,0,0
наряд,0,0,0,0,0,0,0,0,0,0
отношение,0,0,0,0,0,0,0,0,0,0
адвокат,1,0,0,1,0,0,1,0,0,1
Привлечение,0,0,0,0,0,0,1,0,0,0
привлекательность,0,0,0,0,0,0,1,0,0,0
относимый,0,0,0,0,0,0,0,0,0,0
атрибут,0,0,0,0,0,0,0,0,0,0
атрибуция,0,0,0,0,0,0,0,0,0,0
потертость,0,0,0,0,0,0,0,0,0,0
темно-рыжий,0,0,0,0,0,0,0,0,0,0
аукцион,0,1,0,0,0,0,0,0,0,0
аукционист,0,0,0,0,0,0,0,0,0,0
дерзкий,0,0,0,0,0,0,0,0,0,0
мужество,0,0,0,0,0,1,0,0,0,0
слышимый,0,0,0,0,0,0,0,0,0,0
аудитория,0,1,0,0,0,0,0,0,0,0
аудит,0,0,0,0,0,0,0,0,0,0
прослушивание,0,0,0,0,0,0,0,0,0,0
аудитор,0,0,0,1,0,0,0,0,0,1
актовый зал,0,0,0,0,0,0,0,0,0,0
слуховой,0,0,0,0,0,0,0,0,0,0
ничего,0,0,0,0,0,0,0,0,0,0
увеличить,0,0,0,0,0,0,1,0,0,0
увеличение,0,0,0,0,0,0,0,0,0,0
август,0,0,0,0,0,0,1,0,0,0
тетя,0,0,0,0,0,0,1,0,0,1
аура,0,0,0,0,0,0,1,0,0,0
северное сияние,0,0,0,0,0,0,0,0,0,0
покровительство,0,0,0,0,0,0,0,0,0,0
благоприятный,0,1,0,0,1,0,1,0,0,0
строгий,0,0,0,1,0,1,0,1,0,0
строгость,0,0,0,0,0,1,0,0,0,0
аутентичный,0,0,0,0,1,0,1,0,0,1
аутентифицировать,0,0,0,0,0,0,0,0,0,1
аутентификация,0,0,0,0,0,0,0,0,0,1
подлинность,0,0,0,0,0,0,1,0,0,1
автор,0,0,0,0,0,0,1,0,0,1
авторитетный,0,0,0,0,0,0,1,0,0,1
орган власти,0,0,0,0,0,0,1,0,0,1
авторизация,0,0,0,0,0,0,1,0,0,1
разрешать,0,0,0,0,0,0,0,0,0,1
уполномоченный,0,0,0,0,0,0,1,0,0,0
авторство,0,0,0,0,0,0,0,0,0,0
авто,0,0,0,0,0,0,0,0,0,0
автобиография,0,0,0,0,0,0,0,0,0,0
автократический,0,0,0,0,0,1,0,0,0,0
автограф,0,0,0,0,0,0,0,0,0,0
автоматический,0,0,0,0,0,0,0,0,0,1
автомобиль,0,0,0,0,0,0,0,0,0,0
автономия,0,0,0,0,0,0,0,0,0,0
вскрытие,0,0,1,1,0,1,0,1,0,0
осень,0,0,0,0,0,0,0,0,0,0
вспомогательный,0,0,0,0,0,0,0,0,0,0
воспользоваться,0,0,0,0,0,0,0,0,0,0
лавина,0,0,0,1,0,1,0,1,1,0
жадность,1,0,1,0,0,1,0,0,0,0
аватар,0,0,0,0,0,0,1,0,0,0
мститель,1,0,0,0,0,1,0,0,0,0
проспект,0,0,0,0,0,0,0,0,0,0
средний,0,0,0,0,0,0,0,0,0,0
средний,0,0,0,0,0,0,0,0,0,0
отвращение,1,0,1,1,0,1,0,0,0,0
отвращение,1,0,1,1,0,1,0,0,0,0
предотвратить,0,0,0,0,0,0,0,0,0,0
вольер,0,0,0,0,0,0,0,0,0,0
авиация,0,0,0,0,0,0,0,0,0,0
летчик,0,0,0,0,0,0,0,0,0,0
заядлый,0,0,0,0,0,0,0,0,0,0
авокадо,0,0,0,0,0,0,0,0,0,0
избегать,0,0,0,1,0,1,0,0,0,0
избегание,0,0,0,1,0,1,0,0,0,0
избегать,0,0,0,1,0,0,0,0,0,0
Ждите,0,1,0,0,0,0,0,0,0,0
бодрствующий,0,0,0,0,0,0,0,0,0,0
пробуждать,0,0,0,0,0,0,0,0,0,0
награда,0,1,0,0,1,0,1,0,1,1
трепет,0,0,0,0,0,0,0,0,0,0
ужасный,1,0,1,1,0,1,0,1,0,0
неловкость,0,0,1,0,0,1,0,0,0,0
тент,0,0,0,0,0,0,0,0,0,0
криво,0,0,0,0,0,1,0,0,0,0
осевой,0,0,0,0,0,0,0,0,0,0
аксиома,0,0,0,0,0,0,0,0,0,1
аксиоматический,0,0,0,0,0,0,0,0,0,1
ось,0,0,0,0,0,0,0,0,0,0
ось,0,0,0,0,0,0,0,0,0,0
да,0,0,0,0,0,0,1,0,0,0
да,0,0,0,0,0,0,1,0,0,0
азимут,0,0,0,0,0,0,0,0,0,0
лазурь,0,0,0,0,0,0,0,0,0,0
болтовня,0,0,0,0,0,1,0,0,0,0
бормотание,0,0,0,0,0,1,0,0,0,0
бабуин,0,0,1,0,0,1,0,0,0,0
малыш,0,0,0,0,1,0,1,0,0,0
няня,0,0,0,0,0,0,0,0,0,1
степень бакалавра,0,0,0,0,0,0,1,0,0,0
баккара,0,0,0,0,0,0,0,0,0,0
Холостяк,0,0,0,0,0,0,0,0,0,0
назад,0,0,0,0,0,0,0,0,0,0
хребет,1,0,0,0,0,0,1,0,0,1
покровитель,0,0,0,0,0,0,0,0,0,1
обратный эффект,0,0,0,0,0,0,0,0,0,0
нарды,0,0,0,0,0,0,0,0,0,0
фон,0,0,0,0,0,0,0,0,0,0
экскаватор,0,0,0,0,0,0,0,0,0,0
турист,0,0,0,0,0,0,0,0,0,0
отступать,0,0,0,0,0,0,0,0,0,0
назад,0,0,0,0,0,1,0,0,0,0
назад,0,0,1,0,0,1,0,0,0,0
заводь,0,0,0,0,0,1,0,1,0,0
бактерии,0,0,1,1,0,1,0,1,0,0
бактерия,0,0,1,1,0,1,0,0,0,0
Плохо,1,0,1,1,0,1,0,1,0,0
значок,0,0,0,0,0,0,0,0,0,1
барсук,1,0,0,0,0,1,0,0,0,0
плохо,0,0,0,0,0,1,0,1,0,0
злость,1,0,1,1,0,1,0,0,0,0
дефлектор,0,0,0,0,0,0,0,0,0,0
сумка,0,0,0,0,0,0,0,0,0,0
Багаж,0,0,0,0,0,0,0,0,0,0
мешковатый,0,0,0,0,0,0,0,0,0,0
волынка,0,0,0,0,0,0,0,0,0,0
залог,0,0,0,0,0,0,0,0,0,0
судебный пристав,0,0,0,1,0,1,0,0,0,1
приманка,0,0,0,1,0,1,0,0,0,1
выпекать,0,0,0,0,0,0,0,0,0,0
пекарня,0,0,0,0,0,0,0,0,0,0
выпечка,0,0,0,0,0,0,0,0,0,0
бал,0,0,0,0,0,0,0,0,0,0
остаток средств,0,0,0,0,0,0,1,0,0,0
сбалансированный,0,0,0,0,0,0,1,0,0,0
балкон,0,0,0,0,0,0,0,0,0,0
лысый,0,0,0,0,0,0,0,0,0,0
тюк,0,0,0,1,0,1,0,0,0,0
блокировать,0,0,0,0,0,1,0,0,0,0
мяч,0,0,0,0,0,0,0,0,0,0
баллада,0,0,0,0,0,0,1,0,0,0
балласт,0,0,0,0,0,0,0,0,0,0
балет,0,0,0,0,0,0,1,0,0,0
воздушный шар,0,0,0,0,0,0,0,0,0,0
голосование,0,1,0,0,0,0,1,0,0,1
бальный зал,0,0,0,0,0,0,0,0,0,0
бальзам,0,1,0,0,1,1,1,0,0,0
ароматный,0,0,0,0,0,0,0,0,0,0
бальзам,0,0,0,0,0,0,1,0,0,0
бальзамический,0,0,0,0,0,0,0,0,0,0
запрет,0,0,0,0,0,1,0,0,0,0
банан,0,0,0,0,0,0,0,0,0,0
группа,0,0,0,0,0,0,0,0,0,0
повязка,0,0,0,0,0,0,0,0,0,0
бандит,0,0,0,0,0,1,0,0,0,0
подножка,0,0,0,0,0,0,0,0,0,0
проклятие,1,0,1,1,0,1,0,0,0,0
хлопнуть,1,0,1,1,0,1,0,1,1,0
фейерверк,1,1,0,1,0,1,0,0,1,0
изгнать,1,0,1,1,0,1,0,1,0,0
изгнан,1,0,0,1,0,1,0,1,0,0
изгнание,1,0,1,0,0,1,0,1,0,0
банджо,0,0,0,0,0,0,0,0,0,0
банк,0,0,0,0,0,0,0,0,0,1
банкир,0,0,0,0,0,0,0,0,0,1
банкрот,0,0,0,1,0,1,0,1,0,0
банкротство,1,0,1,1,0,1,0,1,0,0
баннер,0,0,0,0,0,0,0,0,0,0
банкет,0,1,0,0,1,0,1,0,0,0
банши,1,0,1,1,0,1,0,1,0,0
подшучивание,0,0,0,0,0,0,0,0,0,0
крещение,0,0,0,0,0,0,1,0,0,0
крестильный,0,0,0,0,1,0,1,0,0,0
бар,0,0,0,0,0,0,0,0,0,0
колючка,1,0,0,0,0,1,0,0,0,0
варвар,0,0,0,1,0,1,0,0,0,0
варварский,1,0,1,1,0,1,0,0,0,0
варварство,0,0,0,0,0,1,0,0,0,0
барбекю,0,0,0,0,0,0,0,0,0,0
колючий,0,0,0,0,0,0,0,0,0,0
бард,0,0,0,0,0,0,1,0,0,0
без седла,0,0,0,0,0,0,0,0,0,0
босиком,0,0,0,0,0,0,0,0,0,0
едва,0,0,0,0,0,0,0,0,0,0
рвота,0,0,1,0,0,0,0,0,0,0
торговаться,0,0,0,0,0,0,1,0,0,1
баржа,0,0,0,0,0,0,0,0,0,0
баритон,0,0,0,0,0,0,0,0,0,0
лаять,1,0,0,0,0,1,0,0,0,0
сарай,0,0,0,0,0,0,0,0,0,0
Барни,0,0,0,0,0,0,0,0,0,0
барометр,0,0,0,0,0,0,0,0,0,0
барон,0,0,0,0,0,0,0,0,0,0
барокко,0,0,0,0,0,0,0,0,0,0
барак,0,0,0,0,0,0,0,0,0,0
запрещен,0,0,0,0,0,1,0,0,0,0
бочка,0,0,0,0,0,0,0,0,0,0
бесплодный,0,0,0,0,0,1,0,1,0,0
баррикада,0,0,0,1,0,1,0,0,0,0
барьер,1,0,0,0,0,1,0,0,0,0
запрет,0,0,0,0,0,0,0,0,0,0
адвокат,0,0,0,0,0,0,0,0,0,0
курган,0,0,1,0,0,0,0,0,0,0
бармен,0,0,0,0,0,0,0,0,0,1
бартер,0,0,0,0,0,0,0,0,0,1
база,0,0,0,0,0,0,0,0,0,1
бейсбол,0,0,0,0,0,0,0,0,0,0
плинтус,0,0,0,0,0,0,0,0,0,0
необоснованный,0,0,0,0,0,1,0,0,0,0
подвал,0,0,0,0,0,0,0,0,0,0
базилика,0,0,0,0,0,0,0,0,0,0
бассейн,0,0,0,0,0,0,0,0,0,0
основа,0,0,0,0,0,0,0,0,0,0
греться,0,0,0,0,0,0,0,0,0,0
корзина,0,0,0,0,0,0,0,0,0,0
баскетбол,0,1,0,0,1,0,1,0,0,0
бас,0,0,0,0,0,0,0,0,0,0
бас,0,0,0,0,0,0,0,0,0,0
фагот,0,0,0,0,0,0,0,0,0,0
сволочь,0,0,1,0,0,1,0,1,0,0
бастион,1,0,0,0,0,0,1,0,0,0
летучая мышь,0,0,0,0,0,0,0,0,0,0
партия,0,0,0,0,0,0,0,0,0,0
дозирование,0,0,0,0,0,0,0,0,0,0
бейт,0,0,0,0,0,0,0,0,0,0
ванна,0,0,0,0,0,0,1,0,0,0
купаться,0,0,0,0,0,0,0,0,0,0
ванная комната,0,0,0,0,0,0,0,0,0,0
батиметрия,0,0,0,0,0,0,0,0,0,0
дубинка,0,0,0,0,0,0,0,0,0,0
батальон,1,0,0,0,0,0,0,0,0,0
тесто,1,0,0,1,0,1,0,0,0,0
потрепанный,0,0,0,1,0,1,0,1,0,0
батарея,1,0,0,0,0,1,0,0,0,0
боевой,1,0,0,0,0,1,0,0,0,0
сражался,1,0,0,1,0,1,0,1,0,0
поле битвы,0,0,0,1,0,1,0,0,0,0
непристойный,0,0,0,0,0,1,0,0,0,0
залив,0,0,0,0,0,0,0,0,0,0
штык,1,0,0,1,0,1,0,0,0,0
залив,0,0,0,0,0,0,0,0,0,0
базар,0,0,0,0,0,0,0,0,0,0
пляж,0,0,0,0,1,0,0,0,0,0
маяк,0,0,0,0,0,0,0,0,0,0
шарик,0,0,0,0,0,0,0,0,0,0
бисер,0,0,0,0,0,0,0,0,0,0
бусы,0,0,0,0,0,0,0,0,0,0
бигль,0,0,0,0,0,0,0,0,0,0
клюв,0,0,0,0,0,0,0,0,0,0
стакан,0,0,0,0,0,0,0,0,0,0
луч,0,0,0,0,1,0,1,0,0,0
сияющий,0,1,0,0,1,0,1,0,0,0
медведь,1,0,0,1,0,0,0,0,0,0
